"Abbrev","Slide-nbr","Genus","species","Author","Year","Synoniems","Phylum","Classis","Subclassis","Ordo","Subordo","Infraordo","Superfamilia","Familia","Subfamilia","Old number","nbr of specimens of main/typecies","Total nbr of specimens in slide","Holotype","Allotype","Paratypes","Other types","Others","Type locality","Locality","Country","Date","Article","Reference","Specifications","Other species","Determination","Cobb-slide","Glass-slide","Present","Absent","Sent in loan to","Loandoucment","Controle"
"UGMD",103289,"Axonchium","paravalvulatum",,,,"Nematoda","Chromadorea","Chromadoria","Rhabditida","Tylenchina","Tylenchomorpha","Criconematoidea","Criconematidae",,"ZIRUG3289","1/1/-","2","1 female","1 male",,,FALSE,"Graminea., Jabalcuz, Jaen",,"Spain",,"Repr-",,"maart 1983 extra nagellak aangbracht 6/9/2007)",,,FALSE,TRUE,TRUE,FALSE,,"U",
"UGMD",103290,"Drilocephalobus","humophilus","Zell",1987,,"Nematoda","Chromadorea","Chromadoria","Rhabditida","Tylenchina","Cephalobomorpha","Cephaloboidea","Cephalobidae",,"ZIRUG3290","-/1/-","1",,,,,FALSE,"from type location",,,,"Repr-",,"QHA-7 180 N2",,,FALSE,TRUE,TRUE,FALSE,,"U-",
"UGMD",103291,"Drilocephalobus","humophilus","Zell",1987,,"Nematoda","Chromadorea","Chromadoria","Rhabditida","Tylenchina","Cephalobomorpha","Cephaloboidea","Cephalobidae",,"ZIRUG3291","1/-/-","19",,,,,FALSE,"from type location",,,,"Repr-",,"QHA-7 180 N2","andere 18 nematoden onbenoemd hier nu aangeduid als Rest: 18",,FALSE,TRUE,TRUE,FALSE,,"U-",
"UGMD",103292,"Funaria","miilani",,0,,"Nematoda","Enoplea","Dorylaimia","Dorylaimida","Dorylaimina",,"Tylencholaimoidea","Leptonchidae",,"ZIRUG3292","1/-/-","1","1 female",,,,FALSE,"Quercus sp., Pandera, Jaen",,"Spain",,"Repr-",,"juni 1983; (extra nagellak aangbracht 6/9/2007)",,,FALSE,TRUE,TRUE,FALSE,,"U",
"UGMD",103293,"Funaria","miilani",,0,,"Nematoda","Enoplea","Dorylaimia","Dorylaimida","Dorylaimina",,"Tylencholaimoidea","Leptonchidae",,"ZIRUG3293","-/1/-","1",,"1 male",,,FALSE,"Quercus sp., Pandera, Jaen",,"Spain",,"Repr-",,"juni 1983; (extra nagellak aangbracht 6/9/2007)",,,FALSE,TRUE,TRUE,FALSE,,"U",
"UGMD",103294,"Funaria","miilani",,0,,"Nematoda","Enoplea","Dorylaimia","Dorylaimida","Dorylaimina",,"Tylencholaimoidea","Leptonchidae",,"ZIRUG3294","1/1/-","2",,,"1 male",,FALSE,"Quercus sp., Pandera, Jaen",,"Spain",,"Repr-",,"juni 1983; (extra nagellak aangbracht 6/9/2007)",,,FALSE,TRUE,TRUE,FALSE,,"U",
"UGMD",103295,"Funaria","barcinai",,0,,"Nematoda","Enoplea","Dorylaimia","Dorylaimida","Dorylaimina",,"Tylencholaimoidea","Leptonchidae",,"ZIRUG3295","1/-/-","1","1 female",,,,FALSE,"Quercus sp., Cenes de la Vega, Granada",,"Spain",,"Repr-",,"(extra nagellak aangbracht 6/9/2007)",,,FALSE,TRUE,TRUE,FALSE,,"U",
"UGMD",103296,"Funaria","barcinai",,0,,"Nematoda","Enoplea","Dorylaimia","Dorylaimida","Dorylaimina",,"Tylencholaimoidea","Leptonchidae",,"ZIRUG3295","2/-/-","1",,,"2 female",,FALSE,"Quercus sp., Cenes de la Vega, Granada",,"Spain",,"Repr-",,"(extra nagellak aangbracht 6/9/2007)",,,FALSE,TRUE,TRUE,FALSE,,"U",
"UGMD",103297,"Paraphanolaimus","latescens","Furstenberg &Vincx",0,,"Nematoda","Chromadorea","Chromadoria","Plectida",,,"Leptolaimoidea","Leptolaimidae",,"ZIRUG3297","1/-/-","1","1 female",,,,FALSE,"Mangrove, uiteinde bij Pandanus, v",,,"1967-09-15 00:00:00","Repr-",,"arens-poeltje, 40x25cm tot 6-7 cm diep, Algen 1 mgcl/ml staal",,,TRUE,FALSE,TRUE,FALSE,,"U",
"UGMD",103298,"Helicotylenchus","babikeri","Seidan & Geraert",1990,,"Nematoda","Chromadorea","Chromadoria","Rhabditida","Tylenchina","Tylenchomorpha","Tylenchoidea","Hoplolaimidae",,"ZIRUG3298","5/-/-","8","1 female",,"4 female",,TRUE,"Kassala",,"Eastern Sudan","1987-06-01 00:00:00","Repr-",,,"Dorylaim 2/-/-; Filenchus 1",,TRUE,FALSE,TRUE,FALSE,,"U",
"UGMD",103299,"Helicotylenchus","abuharazi sp. N","Seidan & Geraert",1990,,"Nematoda","Chromadorea","Chromadoria","Rhabditida","Tylenchina","Tylenchomorpha","Tylenchoidea","Hoplolaimidae",,"ZIRUG3299","1/-/-","5","1 female",,,,TRUE,"Abuharazi",,"Central Sudan","1987-06-01 00:00:00","Repr-",,,"Dorylaim 4/-/-",,TRUE,FALSE,TRUE,FALSE,,"U",
"UGMD",103300,"Helicotylenchus","abuharazi sp. N","Seidan & Geraert",1990,,"Nematoda","Chromadorea","Chromadoria","Rhabditida","Tylenchina","Tylenchomorpha","Tylenchoidea","Hoplolaimidae",,"ZIRUG3300","2/-/-","2",,,"2 female",,TRUE,"Abuharazi",,"Central Sudan","1987-06-01 00:00:00","Repr-",,,"Dorylaim 3; Acrobeloides: 3",,TRUE,FALSE,TRUE,FALSE,,"U",
"UGMD",103301,"Merlinius","oryzae sp. N",,,,"Nematoda","Chromadorea","Chromadoria","Rhabditida","Tylenchina","Tylenchomorpha","Tylenchoidea","Belonolaimidae",,"ZIRUG3301","6/4/-","12","6/4/-",,,,TRUE,"Rice Yuga",,"Korea (Choi)","1988-05-02 00:00:00","Repr-",,,"Doryl -/-/1",,TRUE,FALSE,TRUE,FALSE,,"U-",
"UGMD",103302,"Merlinius","oryzae sp. N",,,,"Nematoda","Chromadorea","Chromadoria","Rhabditida","Tylenchina","Tylenchomorpha","Tylenchoidea","Belonolaimidae",,"ZIRUG3302","3/-/-","3",,,,,FALSE,"Rice Yuga-myon",,"Korea (Choi)","1988-05-02 00:00:00","Repr-",,,,,TRUE,FALSE,TRUE,FALSE,,"U-",
"UGMD",103303,"Triversus","kangwonensis",,,,"Nematoda","Chromadorea","Chromadoria","Rhabditida","Tylenchina","Tylenchomorpha","Tylenchoidea","Belonolaimidae",,"ZIRUG3303","1/1/-","2","1 male , 1 female",,,,FALSE,"Rice  Kangwon",,"Korea (Choi)",,"Repr-",,"december 1987",,,TRUE,FALSE,TRUE,FALSE,,"U-",
"UGMD",103393,"Malenchus","leiodermis",,0,,"Nematoda","Chromadorea","Chromadoria","Rhabditida","Tylenchina","Tylenchomorpha","Tylenchoidea","Tylenchidae",,"ZIRUG3393","1/-/-","4",,,,,TRUE,,"Orange bay","Jamaica",,"Repr-",,,"Basirienchis elenae 2/-/-, Aphanolaimus -/-/1",,TRUE,FALSE,TRUE,FALSE,,"U",
"UGMD",103394,"Basirienchus","elenae",,0,,"Nematoda","Chromadorea","Chromadoria","Rhabditida","Tylenchina","Tylenchomorpha","Tylenchoidea","Tylenchidae",,"ZIRUG3394","1/-/-","1",,,,,FALSE,,"Orange bay","Jamaica",,"Repr-",,,"X-sect-near-V",,TRUE,FALSE,TRUE,FALSE,,"U",
"UGMD",103395,"Basirienchus","elenae",,0,,"Nematoda","Chromadorea","Chromadoria","Rhabditida","Tylenchina","Tylenchomorpha","Tylenchoidea","Tylenchidae",,"ZIRUG3395","1/-/-","1",,,,,FALSE,,"Orange bay","Jamaica",,"Repr-",,,"X-sect-near-V",,TRUE,FALSE,TRUE,FALSE,,"U",
"UGMD",103396,"Basirienchus","elenae",,0,,"Nematoda","Chromadorea","Chromadoria","Rhabditida","Tylenchina","Tylenchomorpha","Tylenchoidea","Tylenchidae",,"ZIRUG3396","1/-/-","1",,,,,FALSE,,"Orange bay","Jamaica",,"Repr-",,,"X-sect-30%",,TRUE,FALSE,TRUE,FALSE,,"U",
"UGMD",103397,"Basirienchus","elenae",,0,,"Nematoda","Chromadorea","Chromadoria","Rhabditida","Tylenchina","Tylenchomorpha","Tylenchoidea","Tylenchidae",,"ZIRUG3397","1/-/-","1",,,,,FALSE,,"Orange bay","Jamaica",,"Repr-",,,"en face",,TRUE,FALSE,TRUE,FALSE,,"U",
"UGMD",103398,"Filenchus","adelinae",,0,,"Nematoda","Chromadorea","Chromadoria","Rhabditida","Tylenchina","Tylenchomorpha","Tylenchoidea","Tylenchidae",,"ZIRUG3398","4/-/-","8",,,,,TRUE,,"Orange bay","Jamaica",,"Repr-",,"slechts 7 ipv 8 nematoden werden aangegegeven, die nematode werd bij rest geplaatst","Filenchus terrestris 1/-/-, Filenchus sp  1/-/1, Rest: 1",,TRUE,FALSE,TRUE,FALSE,,"U",
"UGMD",103399,"Filenchus","adelinae",,0,,"Nematoda","Chromadorea","Chromadoria","Rhabditida","Tylenchina","Tylenchomorpha","Tylenchoidea","Tylenchidae",,"ZIRUG3399","1/-/- (niet herkend)","(niet herkend)",,,,,FALSE,,"Orange bay","Jamaica",,"Repr-",,,,,TRUE,FALSE,TRUE,FALSE,,"U",
"UGMD",103400,"Filenchus","adelinae",,0,,"Nematoda","Chromadorea","Chromadoria","Rhabditida","Tylenchina","Tylenchomorpha","Tylenchoidea","Tylenchidae",,"ZIRUG3400","4/-/-","6",,,,,TRUE,,"Orange bay","Jamaica",,"Repr-",,,"Basirienchis elenae 2/-/-",,TRUE,FALSE,TRUE,FALSE,,"U",
"UGMD",103421,"Malenchus","leiodermis",,0,,"Nematoda","Chromadorea","Chromadoria","Rhabditida","Tylenchina","Tylenchomorpha","Tylenchoidea","Tylenchidae",,"ZIRUG3421","7/-/-","10",,,,,TRUE,,"Orange bay","Jamaica",,"Repr-",,,"Malenchus andrassyi 2/-/-, Aphanolaimus -/-/2",,TRUE,FALSE,TRUE,FALSE,,"U",
"UGMD",103422,"Malenchus","andrassyi",,0,,"Nematoda","Chromadorea","Chromadoria","Rhabditida","Tylenchina","Tylenchomorpha","Tylenchoidea","Tylenchidae",,"ZIRUG3422","1/-/-","1",,,,,FALSE,,"Orange bay","Jamaica",,"Repr-",,"tail Basirienchus costatus",,,TRUE,FALSE,TRUE,FALSE,,"U",
"UGMD",103423,"Malenchus","leiodermis",,0,,"Nematoda","Chromadorea","Chromadoria","Rhabditida","Tylenchina","Tylenchomorpha","Tylenchoidea","Tylenchidae",,"ZIRUG3423","1/-/-","1",,,,,FALSE,,"Orange bay","Jamaica",,"Repr-",,,"Tyl/Fil: 3/2/3",,TRUE,FALSE,TRUE,FALSE,,"U",
"UGMD",103424,"Malenchus","leiodermis",,0,,"Nematoda","Chromadorea","Chromadoria","Rhabditida","Tylenchina","Tylenchomorpha","Tylenchoidea","Tylenchidae",,"ZIRUG3424","5/-/1","9",,,,,FALSE,,"Orange bay","Jamaica",,"Repr-",,,"Filenchus: 3/-/-",,TRUE,FALSE,TRUE,FALSE,,"U",
"UGMD",103425,"Malenchus","leiodermis",,0,,"Nematoda","Chromadorea","Chromadoria","Rhabditida","Tylenchina","Tylenchomorpha","Tylenchoidea","Tylenchidae",,"ZIRUG3425","10/-/-","10",,,,,FALSE,,"Orange bay","Jamaica",,"Repr-",,,,,TRUE,FALSE,TRUE,FALSE,,"U",
"UGMD",103426,"Malenchus","leiodermis",,0,,"Nematoda","Chromadorea","Chromadoria","Rhabditida","Tylenchina","Tylenchomorpha","Tylenchoidea","Tylenchidae",,"ZIRUG3426","2/-/-","8",,,,,TRUE,,"Orange bay","Jamaica",,"Repr-",,,"Tylenchus leptosoma 1/1/-, Filenchus 4/-/-",,TRUE,FALSE,TRUE,FALSE,,"U",
"UGMD",103427,"Malenchus","williamsi",,0,,"Nematoda","Chromadorea","Chromadoria","Rhabditida","Tylenchina","Tylenchomorpha","Tylenchoidea","Tylenchidae",,"ZIRUG3427","1/1/-","5",,,,,TRUE,,"Orange bay","Jamaica",,"Repr-",,,"Basirienchis elenae -/3/-",,TRUE,FALSE,TRUE,FALSE,,"U",
"UGMD",103428,"Malenchus","williamsi",,0,,"Nematoda","Chromadorea","Chromadoria","Rhabditida","Tylenchina","Tylenchomorpha","Tylenchoidea","Tylenchidae",,"ZIRUG3428","2/3/2","8",,,,,TRUE,,"Orange bay","Jamaica",,"Repr-",,"geslachtsbepaling herzien (7/9/2007)","Rest: 1",,TRUE,FALSE,TRUE,FALSE,,"U",
"UGMD",103429,"Malenchus","williamsi",,0,,"Nematoda","Chromadorea","Chromadoria","Rhabditida","Tylenchina","Tylenchomorpha","Tylenchoidea","Tylenchidae",,"ZIRUG3429","-/1/-","4",,,,,TRUE,,"Orange bay","Jamaica",,"Repr-",,,"?: -/-/1, Basirienchis elenae 1/1/-",,TRUE,FALSE,TRUE,FALSE,,"U",
"UGMD",103430,"Malenchus","williamsi",,0,,"Nematoda","Chromadorea","Chromadoria","Rhabditida","Tylenchina","Tylenchomorpha","Tylenchoidea","Tylenchidae",,"ZIRUG3430","1/-/-","1",,,,,FALSE,,"Orange bay","Jamaica",,"Repr-",,"x-sect ant. Half",,,TRUE,FALSE,TRUE,FALSE,,"U",
"UGMD",103431,"Malenchus","leiodermis",,0,,"Nematoda","Chromadorea","Chromadoria","Rhabditida","Tylenchina","Tylenchomorpha","Tylenchoidea","Tylenchidae",,"ZIRUG3431","3/-/-","8",,,,,TRUE,,"Orange bay","Jamaica",,"Repr-",,,"Malenchus parthenogeneticus 1/-/-; Basirienchus elenae -/1/1, Filenchus 2/-/-",,TRUE,FALSE,TRUE,FALSE,,"U",
"UGMD",103432,"Malenchus","parthenogeneticus",,0,,"Nematoda","Chromadorea","Chromadoria","Rhabditida","Tylenchina","Tylenchomorpha","Tylenchoidea","Tylenchidae",,"ZIRUG3432","1/-/-","6 (oorspr 7-8?",,,,,TRUE,,"Orange bay","Jamaica",,"Repr-",,"maar 6 nematoden herkend","Malenchus sp?;Filenchus 6/-/-",,TRUE,FALSE,TRUE,FALSE,,"U",
"UGMD",103501,"Iotonchus","rotundicaudatus sp n",,0,"Mononchus","Nematoda","Enoplea","Dorylaimia","Mononchida","Mononchina",,"Mononchoidea","Mononchidae",,"ZIRUG3501","2/-/-","2",,,"2 females",,FALSE,"Thymus mastichina, Sierra de la Pandera, Valdepenas de Jaen, province of Jean",,"Spain","1989-02-10 00:00:00","Repr-",,,,,TRUE,FALSE,TRUE,FALSE,,"U",
"UGMD",103502,"Tylenchorynchus","rhopalocereus",,,,"Nematoda","Chromadorea","Chromadoria","Rhabditida","Tylenchina","Tylenchomorpha","Tylenchoidea","Belonolaimidae",,"ZIRUG3502","4/4/-","8",,,"4 females, 4 males",,FALSE,"V.R. Oryza brevilligutata",,"Md-Cameroun",,"Repr-",,,,,TRUE,FALSE,TRUE,FALSE,,"U-",
"UGMD",103503,"Hemicycliophora","catarinensis",,0,,"Nematoda","Chromadorea","Chromadoria","Rhabditida","Tylenchina","Tylenchomorpha","Criconematoidea","Hemicycliophoridae",,"ZIRUG3503","7/-/-","5",,,,,FALSE,,,,,"Repr-",,"35 micrometer",,,TRUE,FALSE,TRUE,FALSE,,"U-",
"UGMD",103504,"Trichodorus","primitivus",,0,,"Nematoda","Enoplea","Enoplia","Triplonchida","Diphterophorina",,"Diphterophoroidea","Trichodoridae",,"ZIRUG3504","1/-/-","1",,,"1 female",,FALSE,"Tepada Do Salveirs, Celorico da beira, Rye and rye-grass (rhizosphere)",,,,"Repr-",,"TAF: 24/5/1982, Glycerol",,,TRUE,FALSE,TRUE,FALSE,,"U-",
"UGMD",103505,"Trichodorus","primitivus",,0,,"Nematoda","Enoplea","Enoplia","Triplonchida","Diphterophorina",,"Diphterophoroidea","Trichodoridae",,"ZIRUG3505","-/1/-","1",,,"1 male",,FALSE,"Tepada Do Salveirs, Celorico da beira, Rye and rye-grass (rhizosphere)",,,,"Repr-",,"TAF: 24/5/1982, Glycerol",,,TRUE,FALSE,TRUE,FALSE,,"U-",
"UGMD",103506,"Dolichorhynchus","phaseoli",,,,"Nematoda","Chromadorea","Chromadoria","Rhabditida","Tylenchina","Tylenchomorpha","Tylenchoidea","Tylenchidae",,"ZIRUG3506","3/2/-","8",,,,,FALSE,"Host: Arachis hypogaca",,,,"Repr-",,"5a RAI",,,FALSE,TRUE,TRUE,FALSE,,"U",
"UGMD",103507,"Etamphidelus","andrassyi",,0,,"Nematoda","Enoplea","Enoplia","Enoplida","Alaimina",,"Alaimoidea","Alaimidae",,"ZIRUG3507","1/-/-","1",,,"1 female",,FALSE,"Tierra del Fuego, 15a, 1989",,"Argentina",,"Repr-",,,,,FALSE,TRUE,TRUE,FALSE,,"U",
"UGMD",103508,"Etamphidelus","andrassyi",,0,,"Nematoda","Enoplea","Enoplia","Enoplida","Alaimina",,"Alaimoidea","Alaimidae",,"ZIRUG3508","1/-/-","1",,,"1 female",,FALSE,"Tierra del Fuego, 10a, 1988",,"Argentina",,"Repr-",,,,,FALSE,TRUE,TRUE,FALSE,,"U",
"UGMD",103509,"Etamphidelus","acucephalos",,0,,"Nematoda","Enoplea","Enoplia","Enoplida","Alaimina",,"Alaimoidea","Alaimidae",,"ZIRUG3509","1/-/-","1",,,"1 female",,FALSE,"Orange Bay",,,"1983-01-19 00:00:00","Repr-",,"Coll: DJ Raski",,,TRUE,FALSE,TRUE,FALSE,,"U",
"UGMD",103510,"Etamphidelus","acucephalos",,0,,"Nematoda","Enoplea","Enoplia","Enoplida","Alaimina",,"Alaimoidea","Alaimidae",,"ZIRUG3510","1/-/-","1",,,"1 female",,FALSE,"Orange Bay",,,"1983-01-19 00:00:00","Repr-",,"Coll: DJ Raski",,,TRUE,FALSE,TRUE,FALSE,,"U",
"UGMD",103511,"Etamphidelus","fueguensis",,0,,"Nematoda","Enoplea","Enoplia","Enoplida","Alaimina",,"Alaimoidea","Alaimidae",,"ZIRUG3511","1/-/-","1",,,"1 female",,FALSE,"Orange Bay",,,"1983-01-19 00:00:00","Repr-",,"Coll: DJ Raski","Hemicycliophora -/-/1, Dorylaim -/-/1",,TRUE,FALSE,TRUE,FALSE,,"U",
"UGMD",103512,"Etamphidelus","fueguensis",,0,,"Nematoda","Enoplea","Enoplia","Enoplida","Alaimina",,"Alaimoidea","Alaimidae",,"ZIRUG3512","-/1/-","1",,,"1 male",,FALSE,"Orange Bay",,,"1983-01-19 00:00:00","Repr-",,"Coll: DJ Raski","Ironus -/-/2",,TRUE,FALSE,TRUE,FALSE,,"U",
"UGMD",103513,"Haplotylus","sp",,,,"Nematoda","Chromadorea","Chromadoria","Rhabditida","Tylenchina","Tylenchomorpha","Tylenchoidea","Hoplolaimidae",,"ZIRUG3513","4/-/-","4",,,,,FALSE,,"Oak forest, Anemone nemorosa",,,"Repr-",,"SPN EB 2-1a, AO1",,,FALSE,TRUE,TRUE,FALSE,,"U",
"UGMD",103514,"Aphelenchoides","eltayebi? sp n","B'Chir",1978,,"Nematoda","Chromadorea","Chromadoria","Rhabditida","Tylenchina","Tylenchomorpha","Aphelenchoidea","Aphelenchoididae",,"ZIRUG3514","1/-/-","10",,,"1 female",,TRUE,"Abu Haraz",,"Central Sudan",,"Repr-",,"june 1987","A. tuzeti 1/-/-, Ditylenchus -/1/1, Dorylaim ?",,TRUE,FALSE,TRUE,FALSE,,"U",
"UGMD",103515,"Aphelenchoides","eltayebi? sp n","B'Chir",1978,,"Nematoda","Chromadorea","Chromadoria","Rhabditida","Tylenchina","Tylenchomorpha","Aphelenchoidea","Aphelenchoididae",,"ZIRUG3515","1/-/-","8",,,"1 female",,TRUE,"Abu Haraz",,"Central Sudan",,"Repr-",,"june 1987, Aphelenchoideseltychi sp n of Aphelenchoides Siddiqii","Dorylaim: 2/-/2, Tylenchs 1/2/-",,TRUE,FALSE,TRUE,FALSE,,"U",
"UGMD",103516,"Aphelenchoides","eltayebi? sp n","B'Chir",1978,,"Nematoda","Chromadorea","Chromadoria","Rhabditida","Tylenchina","Tylenchomorpha","Aphelenchoidea","Aphelenchoididae",,"ZIRUG3516","-/1/-","8",,,"1 male",,TRUE,"Hantoub",,"Central Sudan",,"Repr-",,"june 1987,","Acrobeloides -/-/4, Helicotylenchus? 1/-/-, Aphelenchus? -/-/2",,TRUE,FALSE,TRUE,FALSE,,"U",
"UGMD",103517,"Aphelenchoides","eltayebi? sp n","B'Chir",1978,,"Nematoda","Chromadorea","Chromadoria","Rhabditida","Tylenchina","Tylenchomorpha","Aphelenchoidea","Aphelenchoididae",,"ZIRUG3517","?","?",,,,,TRUE,"Abu Haraz",,"Central Sudan",,"Repr-",,"june 1987,","Dorylaim 3/1/-, Prismatolaimus 1/-/-, Aphelenchus? 1/-/-",,TRUE,FALSE,TRUE,FALSE,,"U",
"UGMD",103518,"Aphelenchus","deckeri sp n",,,,"Nematoda","Chromadorea","Chromadoria","Rhabditida","Tylenchina","Tylenchomorpha","Aphelenchoidea","Aphelenchoididae",,"ZIRUG3518","4/-/-","8",,,"4 female",,TRUE,"Abu Haraz",,"Central Sudan",,"Repr-",,"june 1987,","Dorylaim -/-/4",,TRUE,FALSE,TRUE,FALSE,,"U",
"UGMD",103519,"Aphelenchus","deckeri sp n",,,,"Nematoda","Chromadorea","Chromadoria","Rhabditida","Tylenchina","Tylenchomorpha","Aphelenchoidea","Aphelenchoididae",,"ZIRUG3519","1/-/-","7 (oorspr 9)","1 female",,,,TRUE,"Abu Haraz",,"Central Sudan",,"Repr-",,"june 1987,","crobeloides -/-/2, Helicotylenchus 3/-/2, Aphelenchus -/-/2",,TRUE,FALSE,TRUE,FALSE,,"U",
"UGMD",103520,"Aphelenchus","deckeri sp n",,,,"Nematoda","Chromadorea","Chromadoria","Rhabditida","Tylenchina","Tylenchomorpha","Aphelenchoidea","Aphelenchoididae",,"ZIRUG3520","1/-/6","8",,,"1 female",,TRUE,"Abu Haraz",,"Central Sudan",,"Repr-",,"june 1987,","Rest 1",,TRUE,FALSE,TRUE,FALSE,,"U",
"UGMD",102501,"Anatonchus","tridentatus",,0,,"Nematoda","Enoplea","Dorylaimia","Mononchida","Mononchina",,"Anatonchoidea","Anatonchidae",,"ZIRUG2501","3 ll","4",,,,,TRUE,,"Virelles 6,host, Carpinus 18",,,"Repr-",,,"Eudorylaimus? -/1/-",,TRUE,FALSE,TRUE,FALSE,,"U",
"UGMD",102502,"Mesodorylaimus",,,0,,"Nematoda","Enoplea","Dorylaimia","Dorylaimida","Dorylaimina",,"Dorylaimoidea","Dorylaimidae",,"ZIRUG2502","1/-/- 2l","4",,,,,TRUE,,"Virelles 6,host, Carpinus 18",,,"Repr-",,,"Eudorylaimus 1l",,TRUE,FALSE,TRUE,FALSE,,"U",
"UGMD",102503,"Mesodorylaimus",,,0,,"Nematoda","Enoplea","Dorylaimia","Dorylaimida","Dorylaimina",,"Dorylaimoidea","Dorylaimidae",,"ZIRUG2503","2l","3",,,,,TRUE,,"Virelles 6,host, Carpinus 18",,,"Repr-",,,"Eudorylaimus 1l",,TRUE,FALSE,TRUE,FALSE,,"U",
"UGMD",102504,"Aporcelaimium",,,0,,"Nematoda","Enoplea","Dorylaimia","Dorylaimida","Dorylaimina",,"Dorylaimoidea","Aporceliamidae",,"ZIRUG2504","3l","3",,,,,FALSE,,"Virelles 6,host, Carpinus 18",,,"Repr-",,,,,TRUE,FALSE,TRUE,FALSE,,"U",
"UGMD",102505,"Aporcelaimus",,,0,,"Nematoda","Enoplea","Dorylaimia","Dorylaimida","Dorylaimina",,"Dorylaimoidea","Aporceliamidae",,"ZIRUG2505","3/-/-","3",,,,,FALSE,,"Virelles 6,host, Carpinus 18",,,"Repr-",,,,,TRUE,FALSE,TRUE,FALSE,,"U",
"UGMD",102506,"Aporcelaimus",,,0,,"Nematoda","Enoplea","Dorylaimia","Dorylaimida","Dorylaimina",,"Dorylaimoidea","Aporceliamidae",,"ZIRUG2506","2/-/1","4",,,,,TRUE,,"Virelles 6,host, Carpinus 18",,,"Repr-",,"1 meer nog bekijken of het hetzelfde genus is",,,TRUE,FALSE,TRUE,FALSE,,"U",
"UGMD",102507,"Aporcelaimus",,,0,,"Nematoda","Enoplea","Dorylaimia","Dorylaimida","Dorylaimina",,"Dorylaimoidea","Aporceliamidae",,"ZIRUG2507","-/-/4","4",,,,,FALSE,,"Virelles 6,host, Carpinus 18",,,"Repr-",,,,,TRUE,FALSE,TRUE,FALSE,,"U",
"UGMD",102508,"Aporcelaimus",,,0,,"Nematoda","Enoplea","Dorylaimia","Dorylaimida","Dorylaimina",,"Dorylaimoidea","Aporceliamidae",,"ZIRUG2508","-/-/4","4",,,,,FALSE,,"Virelles 6,host, Carpinus 18",,,"Repr-",,,,,TRUE,FALSE,TRUE,FALSE,,"U",
"UGMD",102931,"Discocriconemalla","surinamensis",,0,,"Nematoda","Chromadorea","Chromadoria","Rhabditida","Tylenchina","Tylenchomorpha","Criconematoidea","Criconematidae",,"ZIRUG2931","0","0",,,,,FALSE,,,"Suriname",,"Repr-",,"preparaat is uitgedroogd, niks gevonden, nummer 778, 591",,,TRUE,FALSE,TRUE,FALSE,,"U",
"UGMD",102932,"Discocriconemalla","surinamensis",,0,,"Nematoda","Chromadorea","Chromadoria","Rhabditida","Tylenchina","Tylenchomorpha","Criconematoidea","Criconematidae",,"ZIRUG2932","0","0",,,,,FALSE,,,"Suriname",,"Repr-",,"preparaat is uitgedroogd, niks gevonden, nummer 778, 592",,,TRUE,FALSE,TRUE,FALSE,,"U",
"UGMD",102933,"Discocriconemalla","surinamensis",,0,,"Nematoda","Chromadorea","Chromadoria","Rhabditida","Tylenchina","Tylenchomorpha","Criconematoidea","Criconematidae",,"ZIRUG2933","-/2/2???","4",,,,,FALSE,,,"Suriname",,"Repr-",,"prep is in zeer slechte staat,nummer 778, 592",,,TRUE,FALSE,TRUE,FALSE,,"U",
"UGMD",102934,"Discocriconemella","surinamensis",,0,,"Nematoda","Chromadorea","Chromadoria","Rhabditida","Tylenchina","Tylenchomorpha","Criconematoidea","Criconematidae",,"ZIRUG2934","2/-/4","6",,,,,FALSE,,,"Suriname",,"Repr-",,",nummer 778, 579",,,TRUE,FALSE,TRUE,FALSE,,"U",
"UGMD",102935,"Criconemoides","pleriannulatus","B. Ebsary",0,,"Nematoda","Chromadorea","Chromadoria","Rhabditida","Tylenchina","Tylenchomorpha","Criconematoidea","Criconematidae",,"ZIRUG2935","1/-/-","1",,,"1",,FALSE,,"Moss on Picea jeroensis","Russia","1956-06-15 00:00:00","Repr-",,"Glyc, Canadian National Nematode Collection, 239D",,,TRUE,FALSE,TRUE,FALSE,,"U",
"UGMD",102936,"Nothocriconema","petasum","B.A.E.",0,,"Nematoda","Chromadorea","Chromadoria","Rhabditida","Tylenchina","Tylenchomorpha","Criconematoidea","Criconematidae",,"ZIRUG2936","1/-/-","1",,,,"Topotype 1",FALSE,,"beech, Osgoode, Ont.",,"1977-06-24 00:00:00","Repr-",,"glyc, Canadian National Collection Nematodes, 1059E",,,TRUE,FALSE,TRUE,FALSE,,"U",
"UGMD",102937,"Nothocriconema","permistum",,0,,"Nematoda","Chromadorea","Chromadoria","Rhabditida","Tylenchina","Tylenchomorpha","Criconematoidea","Criconematidae",,"ZIRUG2937","0","0",,,,,FALSE,,,,,"Repr-",,"niks gevonden prep is uitgedroogd,nummer 616",,,TRUE,FALSE,TRUE,FALSE,,"U",
"UGMD",102938,"Lobocriconema","pauperum",,0,,"Nematoda","Chromadorea","Chromadoria","Rhabditida","Tylenchina","Tylenchomorpha","Criconematoidea","Criconematidae",,"ZIRUG2938","2/-/-","2",,,,,FALSE,,,,"1961-07-27 00:00:00","Repr-",,"nummer 646",,,TRUE,FALSE,TRUE,FALSE,,"U",
