gbifID	abstract	accessRights	accrualMethod	accrualPeriodicity	accrualPolicy	alternative	audience	available	bibliographicCitation	conformsTo	contributor	coverage	created	creator	date	dateAccepted	dateCopyrighted	dateSubmitted	description	educationLevel	extent	format	hasFormat	hasPart	hasVersion	identifier	instructionalMethod	isFormatOf	isPartOf	isReferencedBy	isReplacedBy	isRequiredBy	isVersionOf	issued	language	license	mediator	medium	modified	provenance	publisher	references	relation	replaces	requires	rights	rightsHolder	source	spatial	subject	tableOfContents	temporal	title	type	valid	institutionID	collectionID	datasetID	institutionCode	collectionCode	datasetName	ownerInstitutionCode	basisOfRecord	informationWithheld	dataGeneralizations	dynamicProperties	occurrenceID	catalogNumber	recordNumber	recordedBy	individualCount	organismQuantity	organismQuantityType	sex	lifeStage	reproductiveCondition	behavior	establishmentMeans	occurrenceStatus	preparations	disposition	associatedReferences	associatedSequences	associatedTaxa	otherCatalogNumbers	occurrenceRemarks	organismID	organismName	organismScope	associatedOccurrences	associatedOrganisms	previousIdentifications	organismRemarks	materialSampleID	eventID	parentEventID	fieldNumber	eventDate	eventTime	startDayOfYear	endDayOfYear	year	month	day	verbatimEventDate	habitat	samplingProtocol	samplingEffort	sampleSizeValue	sampleSizeUnit	fieldNotes	eventRemarks	locationID	higherGeographyID	higherGeography	continent	waterBody	islandGroup	island	countryCode	stateProvince	county	municipality	locality	verbatimLocality	verbatimElevation	verbatimDepth	minimumDistanceAboveSurfaceInMeters	maximumDistanceAboveSurfaceInMeters	locationAccordingTo	locationRemarks	decimalLatitude	decimalLongitude	coordinateUncertaintyInMeters	coordinatePrecision	pointRadiusSpatialFit	verbatimCoordinateSystem	verbatimSRS	footprintWKT	footprintSRS	footprintSpatialFit	georeferencedBy	georeferencedDate	georeferenceProtocol	georeferenceSources	georeferenceVerificationStatus	georeferenceRemarks	geologicalContextID	earliestEonOrLowestEonothem	latestEonOrHighestEonothem	earliestEraOrLowestErathem	latestEraOrHighestErathem	earliestPeriodOrLowestSystem	latestPeriodOrHighestSystem	earliestEpochOrLowestSeries	latestEpochOrHighestSeries	earliestAgeOrLowestStage	latestAgeOrHighestStage	lowestBiostratigraphicZone	highestBiostratigraphicZone	lithostratigraphicTerms	group	formation	member	bed	identificationID	identificationQualifier	typeStatus	identifiedBy	dateIdentified	identificationReferences	identificationVerificationStatus	identificationRemarks	taxonID	scientificNameID	acceptedNameUsageID	parentNameUsageID	originalNameUsageID	nameAccordingToID	namePublishedInID	taxonConceptID	scientificName	acceptedNameUsage	parentNameUsage	originalNameUsage	nameAccordingTo	namePublishedIn	namePublishedInYear	higherClassification	kingdom	phylum	class	order	family	genus	subgenus	specificEpithet	infraspecificEpithet	taxonRank	verbatimTaxonRank	vernacularName	nomenclaturalCode	taxonomicStatus	nomenclaturalStatus	taxonRemarks	datasetKey	publishingCountry	lastInterpreted	elevation	elevationAccuracy	depth	depthAccuracy	distanceAboveSurface	distanceAboveSurfaceAccuracy	issue	mediaType	hasCoordinate	hasGeospatialIssues	taxonKey	kingdomKey	phylumKey	classKey	orderKey	familyKey	genusKey	subgenusKey	speciesKey	species	genericName	typifiedName	protocol	lastParsed	lastCrawled	repatriated
163990074																																																											UGENT	nematodes			PRESERVED_SPECIMEN					100235																														1980-01-02T00:00Z				1980	1	2																US				Zea mays, Stockton California N.A. Minton																																																										Trilineellus clathrocutis Lewis & Golden, 1981								Animalia	Nematoda	Secernentea	Rhabditida		Tylenchorhynchus		clathrocutis		SPECIES							b24d3bd0-e6d9-11dc-8b77-b8a03c50a862	BE	2016-04-17T12:49Z									false	false	7023743	1	5967481	250	440		2283943		7023742	Tylenchorhynchus clathrocutis	Trilineellus		TAPIR	2014-05-29T12:06Z	2016-06-28T13:43Z	false
163990081																																																											UGENT	nematodes			PRESERVED_SPECIMEN					100242																																																				AU				Soil, Chenopodium, 6 Mile CK, Wentworth NSW																																																										Tylenchorhynchus tobari Sauer & Annells, 1981								Animalia	Nematoda	Secernentea		Telotylenchidae	Bitylenchus		tobari		SPECIES							b24d3bd0-e6d9-11dc-8b77-b8a03c50a862	BE	2016-04-17T12:49Z									false	false	7023954	1	5967481	250		4556124	4408254		7023953	Bitylenchus tobari	Tylenchorhynchus		TAPIR	2014-05-29T12:06Z	2016-06-28T13:43Z	false
163990105																																																											UGENT	nematodes			PRESERVED_SPECIMEN					100286																																																																																																																		Trichodorus coomansi de Waele & Carbonell, 1983								Animalia	Nematoda	Adenophorea	Triplonchida	Trichodoridae	Trichodora		coomansi		SPECIES							b24d3bd0-e6d9-11dc-8b77-b8a03c50a862	BE	2016-04-17T12:49Z									false	false	4555369	1	5967481	251	781	5980	4630262		7015487	Trichodora coomansi	Trichodorus		TAPIR	2014-05-29T12:06Z	2016-06-28T13:43Z	
163990162																																																											UGENT	nematodes			PRESERVED_SPECIMEN					100466																														1978-09-05T00:00Z				1978	9	5																																																																														Pomponema coomansi Vincx, 1981								Animalia	Nematoda	Adenophorea	Desmodorida	Cyatholaimidae	Pomponema		coomansi		SPECIES							b24d3bd0-e6d9-11dc-8b77-b8a03c50a862	BE	2016-04-17T12:49Z									false	false	4347611	1	5967481	251	447	6512	2280645		4347611	Pomponema coomansi	Pomponema		TAPIR	2014-05-29T12:06Z	2016-06-28T13:43Z	
163990271																																																											UGENT	nematodes			PRESERVED_SPECIMEN					100621																														1980-09-02T00:00Z				1980	9	2																JP				Nishi-yunoura Kumamoto Pref.																																																										Pseudocriconema japonicum Minagawa, 1984								Animalia	Nematoda	Secernentea	Tylenchida	Criconematidae	Ogma		japonicum		SPECIES							b24d3bd0-e6d9-11dc-8b77-b8a03c50a862	BE	2016-04-17T12:49Z									false	false	7022435	1	5967481	250	972	2552	2284074		7022434	Ogma japonicum	Pseudocriconema		TAPIR	2014-05-29T12:06Z	2016-06-28T13:43Z	false
163990327																																																											UGENT	nematodes			PRESERVED_SPECIMEN					100710																																																																																																																		Xiphinema oryzae Bos & Loof, 1984								Animalia	Nematoda	Adenophorea	Dorylaimida	Longidoridae	Xiphinema		oryzae		SPECIES							b24d3bd0-e6d9-11dc-8b77-b8a03c50a862	BE	2016-04-17T12:49Z									false	false	7019386	1	5967481	251	446	2590	2282732		7019386	Xiphinema oryzae	Xiphinema		TAPIR	2014-05-29T12:06Z	2016-06-28T13:44Z	
163990569																																																											UGENT	nematodes			PRESERVED_SPECIMEN					100798																																																				CZ				Culture Mraceh																																																										Neodiplogasteridae								Animalia	Nematoda	Secernentea	Diplogasterida	Neodiplogasteridae					FAMILY							b24d3bd0-e6d9-11dc-8b77-b8a03c50a862	BE	2016-04-17T12:49Z							TAXON_MATCH_HIGHERRANK		false	false	5977	1	5967481	250	974	5977					Neodiplogasteridae		TAPIR	2014-05-29T12:06Z	2016-06-28T13:43Z	false
163990572																																																											UGENT	nematodes			PRESERVED_SPECIMEN					100803																																																																																																																		Trichodorus petrusalberti (De Waele, 1988)								Animalia	Nematoda	Adenophorea	Triplonchida	Trichodoridae	Trichodorus		petrusalberti		SPECIES							b24d3bd0-e6d9-11dc-8b77-b8a03c50a862	BE	2016-04-17T12:49Z									false	false	6484805	1	5967481	251	781	5980	2279607		6484805	Trichodorus petrusalberti	Trichodorus		TAPIR	2014-05-29T12:06Z	2016-06-28T13:43Z	
163990606																																																											UGENT	nematodes			PRESERVED_SPECIMEN					101047																																																																																																																		Tylenchorhynchus ornatus Allen, 1955								Animalia	Nematoda	Secernentea		Telotylenchidae	Scutylenchus		ornatus		SPECIES							b24d3bd0-e6d9-11dc-8b77-b8a03c50a862	BE	2016-04-17T12:49Z							TAXON_MATCH_FUZZY		false	false	7023628	1	5967481	250		4556124	4404480		4556139	Scutylenchus quadrifer	Tylenchorhynchus		TAPIR	2014-05-29T12:06Z	2016-06-28T13:43Z	
163990615																																																											UGENT	nematodes			PRESERVED_SPECIMEN					101092																																																																																																																		Tylenchorhynchus nanus Allen, 1955								Animalia	Nematoda	Secernentea	Tylenchida	Dolichodoridae	Merlinius		nanus		SPECIES							b24d3bd0-e6d9-11dc-8b77-b8a03c50a862	BE	2016-04-17T12:49Z									false	false	4556196	1	5967481	250	972	2250	4281837		4556195	Merlinius nanus	Tylenchorhynchus		TAPIR	2014-05-29T12:06Z	2016-06-28T13:43Z	
163990643																																																											UGENT	nematodes			PRESERVED_SPECIMEN					101170																														1980-07-08T00:00Z				1980	7	8																																																																														Pratylenchoides crenicauda								Animalia	Nematoda	Secernentea	Tylenchida	Hoplolaimidae	Pratylenchoides		crenicauda		SPECIES							b24d3bd0-e6d9-11dc-8b77-b8a03c50a862	BE	2016-04-17T12:49Z									false	false	2284139	1	5967481	250	972	6465	2284138		2284139	Pratylenchoides crenicauda	Pratylenchoides		TAPIR	2014-05-29T12:06Z	2016-06-28T13:43Z	
163990668																																																											UGENT	nematodes			PRESERVED_SPECIMEN					101234																														1961-12-21T00:00Z				1961	12	21																																																																														Tylenchus thornei Andrássy, 1954								Animalia	Nematoda	Secernentea	Tylenchida	Tylenchidae	Filenchus		thornei		SPECIES							b24d3bd0-e6d9-11dc-8b77-b8a03c50a862	BE	2016-04-17T12:49Z									false	false	4556040	1	5967481	250	972	6463	2284160		4556039	Filenchus thornei	Tylenchus		TAPIR	2014-05-29T12:06Z	2016-06-28T13:43Z	
163990699																																																											UGENT	nematodes			PRESERVED_SPECIMEN					101323																														1962-05-28T00:00Z				1962	5	28																																																																														Rotylenchus goodeyi Loof & Oostenbrink, 1958								Animalia	Nematoda	Secernentea	Tylenchida	Hoplolaimidae	Rotylenchus		goodeyi		SPECIES							b24d3bd0-e6d9-11dc-8b77-b8a03c50a862	BE	2016-04-17T12:49Z									false	false	4556473	1	5967481	250	972	6465	2284116		4556473	Rotylenchus goodeyi	Rotylenchus		TAPIR	2014-05-29T12:06Z	2016-06-28T13:43Z	
163990711																																																											UGENT	nematodes			PRESERVED_SPECIMEN					101343																														1962-06-07T00:00Z				1962	6	7																																																																														Rotylenchus robustus (de Man, 1876)								Animalia	Nematoda	Secernentea	Tylenchida	Hoplolaimidae	Rotylenchus		robustus		SPECIES							b24d3bd0-e6d9-11dc-8b77-b8a03c50a862	BE	2016-04-17T12:49Z									false	false	2284117	1	5967481	250	972	6465	2284116		2284117	Rotylenchus robustus	Rotylenchus		TAPIR	2014-05-29T12:06Z	2016-06-28T13:43Z	
163990744																																																											UGENT	nematodes			PRESERVED_SPECIMEN					101395																														1962-09-05T00:00Z				1962	9	5																																																																														Pratylenchus crenatus Loof, 1960								Animalia	Nematoda	Secernentea	Tylenchida	Hoplolaimidae	Pratylenchus		crenatus		SPECIES							b24d3bd0-e6d9-11dc-8b77-b8a03c50a862	BE	2016-04-17T12:49Z									false	false	4556354	1	5967481	250	972	6465	2284120		4556354	Pratylenchus crenatus	Pratylenchus		TAPIR	2014-05-29T12:06Z	2016-06-28T13:43Z	
163990807																																																											UGENT	nematodes			PRESERVED_SPECIMEN					101544																														1962-03-13T00:00Z				1962	3	13																																																																														Tylenchorhynchus dubius (Butschli, 1873)								Animalia	Nematoda	Secernentea	Tylenchida	Belonolaimidae	Tylenchorhynchus		dubius		SPECIES							b24d3bd0-e6d9-11dc-8b77-b8a03c50a862	BE	2016-04-17T12:49Z									false	false	2283945	1	5967481	250	972	5968	2283943		2283945	Tylenchorhynchus dubius	Tylenchorhynchus		TAPIR	2014-05-29T12:06Z	2016-06-28T13:43Z	
163990813																																																											UGENT	nematodes			PRESERVED_SPECIMEN					101554																																																																																																																		Pratylenchus crenatus Loof, 1960								Animalia	Nematoda	Secernentea	Tylenchida	Hoplolaimidae	Pratylenchus		crenatus		SPECIES							b24d3bd0-e6d9-11dc-8b77-b8a03c50a862	BE	2016-04-17T12:49Z									false	false	4556354	1	5967481	250	972	6465	2284120		4556354	Pratylenchus crenatus	Pratylenchus		TAPIR	2014-05-29T12:06Z	2016-06-28T13:43Z	
163990844																																																											UGENT	nematodes			PRESERVED_SPECIMEN					101623																														1962-04-19T00:00Z				1962	4	19																																																																														Tylenchus Bastian, 1865								Animalia	Nematoda	Secernentea	Tylenchida	Tylenchidae	Tylenchus				GENUS							b24d3bd0-e6d9-11dc-8b77-b8a03c50a862	BE	2016-04-17T12:49Z									false	false	4281839	1	5967481	250	972	6463	4281839				Tylenchus		TAPIR	2014-05-29T12:06Z	2016-06-28T13:43Z	
163990866																																																											UGENT	nematodes			PRESERVED_SPECIMEN					101669																														1962-05-04T00:00Z				1962	5	4																																																																														Rotylenchus goodeyi Loof & Oostenbrink, 1958								Animalia	Nematoda	Secernentea	Tylenchida	Hoplolaimidae	Rotylenchus		goodeyi		SPECIES							b24d3bd0-e6d9-11dc-8b77-b8a03c50a862	BE	2016-04-17T12:49Z									false	false	4556473	1	5967481	250	972	6465	2284116		4556473	Rotylenchus goodeyi	Rotylenchus		TAPIR	2014-05-29T12:06Z	2016-06-28T13:43Z	
163990873																																																											UGENT	nematodes			PRESERVED_SPECIMEN					101691																														1962-05-14T00:00Z				1962	5	14																																																																														Pratylenchus crenatus Loof, 1960								Animalia	Nematoda	Secernentea	Tylenchida	Hoplolaimidae	Pratylenchus		crenatus		SPECIES							b24d3bd0-e6d9-11dc-8b77-b8a03c50a862	BE	2016-04-17T12:49Z									false	false	4556354	1	5967481	250	972	6465	2284120		4556354	Pratylenchus crenatus	Pratylenchus		TAPIR	2014-05-29T12:06Z	2016-06-28T13:43Z	
163990889																																																											UGENT	nematodes			PRESERVED_SPECIMEN					101728																														1962-09-14T00:00Z				1962	9	14																																																																														Tylenchus agricola de Man, 1884								Animalia	Nematoda	Secernentea	Rhabditida	Psilenchidae	Aglenchus		agricola		SPECIES							b24d3bd0-e6d9-11dc-8b77-b8a03c50a862	BE	2016-04-17T12:49Z									false	false	4556002	1	5967481	250	440	4281840	4281838		4346564	Aglenchus agricola	Tylenchus		TAPIR	2014-05-29T12:06Z	2016-06-28T13:43Z	
163990921																																																											UGENT	nematodes			PRESERVED_SPECIMEN					101777																														1962-10-20T00:00Z				1962	10	20																																																																														Tylenchus agricola de Man, 1884								Animalia	Nematoda	Secernentea	Rhabditida	Psilenchidae	Aglenchus		agricola		SPECIES							b24d3bd0-e6d9-11dc-8b77-b8a03c50a862	BE	2016-04-17T12:49Z									false	false	4556002	1	5967481	250	440	4281840	4281838		4346564	Aglenchus agricola	Tylenchus		TAPIR	2014-05-29T12:06Z	2016-06-28T13:43Z	
163990926																																																											UGENT	nematodes			PRESERVED_SPECIMEN					101785																														1962-10-25T00:00Z				1962	10	25																																																																														Pratylenchus crenatus Loof, 1960								Animalia	Nematoda	Secernentea	Tylenchida	Hoplolaimidae	Pratylenchus		crenatus		SPECIES							b24d3bd0-e6d9-11dc-8b77-b8a03c50a862	BE	2016-04-17T12:49Z									false	false	4556354	1	5967481	250	972	6465	2284120		4556354	Pratylenchus crenatus	Pratylenchus		TAPIR	2014-05-29T12:06Z	2016-06-28T13:43Z	
163990940																																																											UGENT	nematodes			PRESERVED_SPECIMEN					101809																														1962-11-12T00:00Z				1962	11	12																																																																														Tylenchus agricola de Man, 1884								Animalia	Nematoda	Secernentea	Rhabditida	Psilenchidae	Aglenchus		agricola		SPECIES							b24d3bd0-e6d9-11dc-8b77-b8a03c50a862	BE	2016-04-17T12:49Z									false	false	4556002	1	5967481	250	440	4281840	4281838		4346564	Aglenchus agricola	Tylenchus		TAPIR	2014-05-29T12:06Z	2016-06-28T13:43Z	
163990959																																																											UGENT	nematodes			PRESERVED_SPECIMEN					101853																														1962-12-06T00:00Z				1962	12	6																																																																														Tylenchorhynchus dubius (Butschli, 1873)								Animalia	Nematoda	Secernentea	Tylenchida	Belonolaimidae	Tylenchorhynchus		dubius		SPECIES							b24d3bd0-e6d9-11dc-8b77-b8a03c50a862	BE	2016-04-17T12:49Z									false	false	2283945	1	5967481	250	972	5968	2283943		2283945	Tylenchorhynchus dubius	Tylenchorhynchus		TAPIR	2014-05-29T12:06Z	2016-06-28T13:43Z	
163990961																																																											UGENT	nematodes			PRESERVED_SPECIMEN					101855																																																																																																																		Tylenchus Bastian, 1865								Animalia	Nematoda	Secernentea	Tylenchida	Tylenchidae	Tylenchus				GENUS							b24d3bd0-e6d9-11dc-8b77-b8a03c50a862	BE	2016-04-17T12:49Z									false	false	4281839	1	5967481	250	972	6463	4281839				Tylenchus		TAPIR	2014-05-29T12:06Z	2016-06-28T13:43Z	
163990988																																																											UGENT	nematodes			PRESERVED_SPECIMEN					101865																																																																																																																		Tylenchorhynchus dubius (Butschli, 1873)								Animalia	Nematoda	Secernentea	Tylenchida	Belonolaimidae	Tylenchorhynchus		dubius		SPECIES							b24d3bd0-e6d9-11dc-8b77-b8a03c50a862	BE	2016-04-17T12:49Z									false	false	2283945	1	5967481	250	972	5968	2283943		2283945	Tylenchorhynchus dubius	Tylenchorhynchus		TAPIR	2014-05-29T12:06Z	2016-06-28T13:43Z	
163991008																																																											UGENT	nematodes			PRESERVED_SPECIMEN					101897																														1962-12-27T00:00Z				1962	12	27																																																																														Tylenchorhynchus judithae Andrássy, 1962								Animalia	Nematoda	Secernentea	Rhabditida		Tylenchorhynchus		judithae		SPECIES							b24d3bd0-e6d9-11dc-8b77-b8a03c50a862	BE	2016-04-17T12:49Z									false	false	4556156	1	5967481	250	440		2283943		4556156	Tylenchorhynchus judithae	Tylenchorhynchus		TAPIR	2014-05-29T12:06Z	2016-06-28T13:43Z	
163991023																																																											UGENT	nematodes			PRESERVED_SPECIMEN					101915																														1963-01-07T00:00Z				1963	1	7																																																																														Tylenchorhynchus dubius (Butschli, 1873)								Animalia	Nematoda	Secernentea	Tylenchida	Belonolaimidae	Tylenchorhynchus		dubius		SPECIES							b24d3bd0-e6d9-11dc-8b77-b8a03c50a862	BE	2016-04-17T12:49Z									false	false	2283945	1	5967481	250	972	5968	2283943		2283945	Tylenchorhynchus dubius	Tylenchorhynchus		TAPIR	2014-05-29T12:06Z	2016-06-28T13:43Z	
163987235																																																											UGENT	nematodes			PRESERVED_SPECIMEN					100147																																																																																																																		Desmoscolex paraleptus Decraemer, 1975								Animalia	Nematoda	Adenophorea	Desmoscolecida	Desmoscolecidae	Desmoscolex		paraleptus		SPECIES							b24d3bd0-e6d9-11dc-8b77-b8a03c50a862	BE	2016-04-17T12:49Z									false	false	4346906	1	5967481	251	977	2598	2280240		4346906	Desmoscolex paraleptus	Desmoscolex		TAPIR	2014-05-29T12:06Z	2016-06-28T13:42Z	
163987252																																																											UGENT	nematodes			PRESERVED_SPECIMEN					100256																																																																																																																		Ditylenchus dryadis Anderson & Mulvey, 1980								Animalia	Nematoda	Secernentea	Tylenchida	Anguinidae	Ditylenchus		dryadis		SPECIES							b24d3bd0-e6d9-11dc-8b77-b8a03c50a862	BE	2016-04-17T12:49Z									false	false	7024472	1	5967481	250	972	2553	2283952		7024472	Ditylenchus dryadis	Ditylenchus		TAPIR	2014-05-29T12:06Z	2016-06-28T13:42Z	
163987282																																																											UGENT	nematodes			PRESERVED_SPECIMEN					100390																														1966-07-17T00:00Z				1966	7	17																CL				Red algae, Juan Fernandez Isl.																																																										Draconema chilense Allen & Noffsinger, 1978								Animalia	Nematoda	Adenophorea	Desmodorida	Draconematidae	Draconema		chilense		SPECIES							b24d3bd0-e6d9-11dc-8b77-b8a03c50a862	BE	2016-04-17T12:49Z							TAXON_MATCH_FUZZY		false	false	4348088	1	5967481	251	447	2603	2280666		4348088	Draconema chilense	Draconema		TAPIR	2014-05-29T12:06Z	2016-06-28T13:42Z	false
163987293																																																											UGENT	nematodes			PRESERVED_SPECIMEN					100461																														1980-06-16T00:00Z				1980	6	16																																																																														Chronogaster spicata Heyns & Coomans, 1984								Animalia	Nematoda	Adenophorea	Araeolaimida	Leptolaimidae	Chronogaster		spicata		SPECIES							b24d3bd0-e6d9-11dc-8b77-b8a03c50a862	BE	2016-04-17T12:49Z									false	false	7026423	1	5967481	251	978	2608	2283256		7026423	Chronogaster spicata	Chronogaster		TAPIR	2014-05-29T12:06Z	2016-06-28T13:42Z	
163987295																																																											UGENT	nematodes			PRESERVED_SPECIMEN					100474																														1978-06-21T00:00Z				1978	6	21																																																																														Calomicrolaimus monstrosus (Gerlach, 1953) Vincx, 1981								Animalia	Nematoda	Adenophorea	Desmodorida	Microlaimidae	Microlaimus		monstrosus		SPECIES							b24d3bd0-e6d9-11dc-8b77-b8a03c50a862	BE	2016-04-17T12:49Z									false	false	4347895	1	5967481	251	447	2601	2280387		4347894	Microlaimus monstrosus	Calomicrolaimus		TAPIR	2014-05-29T12:06Z	2016-06-28T13:42Z	
163987301																																																											UGENT	nematodes			PRESERVED_SPECIMEN					100485																																																				SY				Cauliflower, Damascus																																																										Coslenchus multigyrus Siddiqi, 1981								Animalia	Nematoda	Secernentea	Tylenchida	Tylenchidae	Coslenchus		multigyrus		SPECIES							b24d3bd0-e6d9-11dc-8b77-b8a03c50a862	BE	2016-04-17T12:49Z									false	false	4556007	1	5967481	250	972	6463	2284194		4556007	Coslenchus multigyrus	Coslenchus		TAPIR	2014-05-29T12:06Z	2016-06-28T13:42Z	false
163987352																																																											UGENT	nematodes			PRESERVED_SPECIMEN					100683																																																				BR				Belmonte Faz Futurosa Bahia State, Theobroma cacao																																																										Allotrichodorus sharmai Rashid, de Waele & Coomans, 1985								Animalia	Nematoda	Adenophorea	Triplonchida	Trichodoridae	Allotrichodorus		sharmai		SPECIES							b24d3bd0-e6d9-11dc-8b77-b8a03c50a862	BE	2016-04-17T12:49Z									false	false	7015440	1	5967481	251	781	5980	4630261		7015440	Allotrichodorus sharmai	Allotrichodorus		TAPIR	2014-05-29T12:06Z	2016-06-28T13:42Z	false
163987364																																																											UGENT	nematodes			PRESERVED_SPECIMEN					100727																																																				BR				Valença																																																										Dolichodorus minor Loof & Sharma, 1975								Animalia	Nematoda	Secernentea	Tylenchida	Heteroderidae	Dolichodorus		minor		SPECIES							b24d3bd0-e6d9-11dc-8b77-b8a03c50a862	BE	2016-04-17T12:49Z									false	false	7024269	1	5967481	250	972	6466	2283977		7024269	Dolichodorus minor	Dolichodorus		TAPIR	2014-05-29T12:06Z	2016-06-28T13:42Z	false
