gbifid	datasetkey	occurrenceid	kingdom	phylum	class	order	family	genus	species	infraspecificepithet	taxonrank	scientificname	countrycode	locality	publishingorgkey	decimallatitude	decimallongitude	coordinateuncertaintyinmeters	coordinateprecision	elevation	elevationaccuracy	depth	depthaccuracy	eventdate	day	month	year	taxonkey	specieskey	basisofrecord	institutioncode	collectioncode	catalognumber	recordnumber	identifiedby	license	rightsholder	recordedby	typestatus	establishmentmeans	lastinterpreted	mediatype	issue
1305958433	b24d3bd0-e6d9-11dc-8b77-b8a03c50a862	Ugent:UGMD:103914	Animalia	Nematoda	Adenophorea	Araeolaimida	Plectidae	Tylocephalus	Tylocephalus nimius		SPECIES	Tylocephalus nimius De Ley & Coomans, 1997			05c249d0-dfa0-11d8-b22e-b8a03c50a862													7026362	7026362	PRESERVED_SPECIMEN	Ugent	MVD:Nematods	103914			CC_BY_4_0	Ugent		PARATYPE		2016-09-08T12:12Z		
1305958294	b24d3bd0-e6d9-11dc-8b77-b8a03c50a862	Ugent:UGMD:103774	Animalia	Nematoda	Adenophorea	Dorylaimida	Longidoridae	Longidorus	Longidorus laevicapitatus		SPECIES	Longidorus laevicapitatus Williams, 1959			05c249d0-dfa0-11d8-b22e-b8a03c50a862													4554397	4554397	PRESERVED_SPECIMEN	Ugent	MVD:Nematods	103774			CC_BY_4_0	Ugent				2016-09-08T12:12Z		
1305958494	b24d3bd0-e6d9-11dc-8b77-b8a03c50a862	Ugent:UGMD:103965	Animalia	Nematoda	Adenophorea	Monhysterida	Monhysteridae	Monhystrella	Monhystrella atteae		SPECIES	Monhystrella atteae Eyualem & Coomans, 1996	ET		05c249d0-dfa0-11d8-b22e-b8a03c50a862	9.145	40.48967											7020904	7020904	PRESERVED_SPECIMEN	Ugent	MVD:Nematods	103965			CC_BY_4_0	Ugent		PARATYPE		2016-09-08T12:12Z		GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED
1305958631	b24d3bd0-e6d9-11dc-8b77-b8a03c50a862	Ugent:UGMD:104103	Animalia	Nematoda	Secernentea	Tylenchida	Pratylenchidae	Hirschmanniella			GENUS	Hirschmanniella Goodey, 1963	US	Santa Rosa Plateau Ecological Reserve, California	05c249d0-dfa0-11d8-b22e-b8a03c50a862									2005-04-18T02:00Z	18	4	2005	3248981		PRESERVED_SPECIMEN	Ugent	MVD:Nematods	104103			CC_BY_4_0	Ugent		PARATYPE		2016-09-08T12:12Z		TAXON_MATCH_HIGHERRANK
1305958550	b24d3bd0-e6d9-11dc-8b77-b8a03c50a862	Ugent:UGMD:104035	Animalia	Nematoda	Adenophorea	Desmodorida	Epsilonematidae	Glochinema	Glochinema trispinatum		SPECIES	Glochinema trispinatum Raes, Vanreusel & Decraemer, 2003	IE	Porcupine Seabight	05c249d0-dfa0-11d8-b22e-b8a03c50a862									2000-06-17T02:00Z	17	6	2000	4347971	4347971	PRESERVED_SPECIMEN	Ugent	MVD:Nematods	104035			CC_BY_4_0	Ugent		PARATYPE		2016-09-08T12:12Z		
1305958524	b24d3bd0-e6d9-11dc-8b77-b8a03c50a862	Ugent:UGMD:103985	Animalia	Nematoda	Secernentea	Rhabditida	Meloidogynidae	Meloidogyne	Meloidogyne fallax		SPECIES	Meloidogyne fallax Karssen, 1996			05c249d0-dfa0-11d8-b22e-b8a03c50a862													4556296	4556296	PRESERVED_SPECIMEN	Ugent	MVD:Nematods	103985			CC_BY_4_0	Ugent		PARATYPE		2016-09-08T12:12Z		
1305958560	b24d3bd0-e6d9-11dc-8b77-b8a03c50a862	Ugent:UGMD:104059	Animalia	Nematoda	Secernentea	Rhabditida	Steinernematidae	Steinernema	Steinernema robustispiculum		SPECIES	Steinernema robustispiculum Phan, Subbotin, Waeyenberge & Moens, 2004			05c249d0-dfa0-11d8-b22e-b8a03c50a862													7021604	7021604	PRESERVED_SPECIMEN	Ugent	MVD:Nematods	104059			CC_BY_4_0	Ugent		PARATYPE		2016-09-08T12:12Z		
1305958540	b24d3bd0-e6d9-11dc-8b77-b8a03c50a862	Ugent:UGMD:104016											CR		05c249d0-dfa0-11d8-b22e-b8a03c50a862									1997-03-25T01:00Z	25	3	1997			PRESERVED_SPECIMEN	Ugent	MVD:Nematods	104016			CC_BY_4_0	Ugent				2016-09-08T12:12Z		TAXON_MATCH_NONE
1305958686	b24d3bd0-e6d9-11dc-8b77-b8a03c50a862	Ugent:UGMD:104197	Animalia	Nematoda	Secernentea	Tylenchida	Hoplolaimidae	Radopholus			GENUS	Radopholus			05c249d0-dfa0-11d8-b22e-b8a03c50a862													2284099		PRESERVED_SPECIMEN	Ugent	MVD:Nematods	104197			CC_BY_4_0	Ugent		PARATYPE		2016-09-08T12:12Z		TAXON_MATCH_HIGHERRANK
1305958591	b24d3bd0-e6d9-11dc-8b77-b8a03c50a862	Ugent:UGMD:104063	Animalia	Nematoda	Adenophorea	Desmodorida	Comesomatidae	Vasostoma	Vasostoma vietnamica		SPECIES	Vasostoma vietnamica Nguyen Dinh Tu, Nguyen Vu Thanh, Smol & Vanreusel, 2008	VN	Halong Bay	05c249d0-dfa0-11d8-b22e-b8a03c50a862	14.05832	108.2772											7840118	7840118	PRESERVED_SPECIMEN	Ugent	MVD:Nematods	104063			CC_BY_4_0	Ugent		HOLOTYPE		2016-09-08T12:12Z		GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED
1305958758	b24d3bd0-e6d9-11dc-8b77-b8a03c50a862	Ugent:UGMD:104250	Animalia	Nematoda	Secernentea	Rhabditida	Ichthyocephalidae	Ichthyocephaloides			GENUS	Ichthyocephaloides Hunt & Sutherland, 1984			05c249d0-dfa0-11d8-b22e-b8a03c50a862													4631556		PRESERVED_SPECIMEN	Ugent	MVD:Nematods	104250			CC_BY_4_0	Ugent		PARATYPE		2016-09-08T12:12Z		TAXON_MATCH_HIGHERRANK
1305958481	b24d3bd0-e6d9-11dc-8b77-b8a03c50a862	Ugent:UGMD:103963	Animalia	Nematoda	Adenophorea	Monhysterida	Monhysteridae	Monhystrella	Monhystrella woitorum		SPECIES	Monhystrella woitorum Eyualem & Coomans, 1996	ET		05c249d0-dfa0-11d8-b22e-b8a03c50a862	9.145	40.48967											7020910	7020910	PRESERVED_SPECIMEN	Ugent	MVD:Nematods	103963			CC_BY_4_0	Ugent		PARATYPE		2016-09-08T12:12Z		GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED
1305958606	b24d3bd0-e6d9-11dc-8b77-b8a03c50a862	Ugent:UGMD:104115	Animalia	Nematoda	Adenophorea	Desmodorida	Desmodoridae	Parabostrichus	Parabostrichus bathyalis		SPECIES	Parabostrichus bathyalis Tchesunov, Ingels & Popova, 2012	IE	the Whittard Canyon and Gollum Channels	05c249d0-dfa0-11d8-b22e-b8a03c50a862	48.36214	-15.27248											8321049	8321049	PRESERVED_SPECIMEN	Ugent	MVD:Nematods	104115			CC_BY_4_0	Ugent		HOLOTYPE		2016-09-08T12:12Z		COUNTRY_COORDINATE_MISMATCH;GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED
1305958570	b24d3bd0-e6d9-11dc-8b77-b8a03c50a862	Ugent:UGMD:104044	Animalia	Nematoda	Adenophorea	Dorylaimida	Longidoridae	Australodorus	Australodorus enigmaticus		SPECIES	Australodorus enigmaticus Coomans, Olmos, Casella & Chaves, 2004	PY		05c249d0-dfa0-11d8-b22e-b8a03c50a862	-23.4425	-58.44383											7019407	7019407	PRESERVED_SPECIMEN	Ugent	MVD:Nematods	104044			CC_BY_4_0	Ugent		PARATYPE		2016-09-08T12:12Z		GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED
1305958775	b24d3bd0-e6d9-11dc-8b77-b8a03c50a862	Ugent:UGMD:104283	Animalia	Nematoda	Adenophorea	Monhysterida	Monhysteridae	Rhynchonema	Rhynchonema veronicae		SPECIES	Rhynchonema veronicae Bezerra, Smol & Vincx, 2014			05c249d0-dfa0-11d8-b22e-b8a03c50a862													8387737	8387737	PRESERVED_SPECIMEN	Ugent	MVD:Nematods	104283			CC_BY_4_0	Ugent				2016-09-08T12:12Z		
1305958460	b24d3bd0-e6d9-11dc-8b77-b8a03c50a862	Ugent:UGMD:103955	Animalia	Nematoda	Secernentea	Rhabditida	Cephalobidae	Cervidellus	Cervidellus vexilliger		SPECIES	Cervidellus vexilliger (de Man, 1880) Thorne, 1937	NL	the Haagse Bos at 75 m SE from the junction of the Benoordenhoutse Weg with the Laan Van Clingendael	05c249d0-dfa0-11d8-b22e-b8a03c50a862									1993-04-24T02:00Z	24	4	1993	2283733	2283733	PRESERVED_SPECIMEN	Ugent	MVD:Nematods	103955			CC_BY_4_0	Ugent				2016-09-08T12:12Z		
1305955625	b24d3bd0-e6d9-11dc-8b77-b8a03c50a862	Ugent:UGMD:100679	Animalia	Nematoda	Secernentea	Tylenchida	Criconematidae	Criconema	Criconema giardi		SPECIES	Criconema giardi (Certes, 1889)	CL		05c249d0-dfa0-11d8-b22e-b8a03c50a862	-35.67515	-71.54297							1983-01-19T01:00Z	19	1	1983	4556593	4556593	PRESERVED_SPECIMEN	Ugent	MVD:Nematods	100679			CC_BY_4_0	Ugent		PARATYPE		2016-09-08T12:12Z		GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED
1305955663	b24d3bd0-e6d9-11dc-8b77-b8a03c50a862	Ugent:UGMD:100742	Animalia	Nematoda	Adenophorea	Desmodorida	Richtersiidae	Richtersia	Richtersia mediterranea		SPECIES	Richtersia mediterranea Soetaert & Vincx, 1987			05c249d0-dfa0-11d8-b22e-b8a03c50a862													5722241	5722241	PRESERVED_SPECIMEN	Ugent	MVD:Nematods	100742			CC_BY_4_0	Ugent				2016-09-08T12:12Z		
1305955668	b24d3bd0-e6d9-11dc-8b77-b8a03c50a862	Ugent:UGMD:100735	Animalia	Nematoda	Adenophorea	Dorylaimida	Nygolaimidae	Paravulvus			GENUS	Paravulvus Heyns, 1968			05c249d0-dfa0-11d8-b22e-b8a03c50a862													4405286		PRESERVED_SPECIMEN	Ugent	MVD:Nematods	100735			CC_BY_4_0	Ugent				2016-09-08T12:12Z		TAXON_MATCH_HIGHERRANK
1305955710	b24d3bd0-e6d9-11dc-8b77-b8a03c50a862	Ugent:UGMD:100756	Animalia	Arthropoda	Insecta	Diptera	Stratiomyidae	Australoactina	Australoactina costata		SPECIES	Actina costata White, 1914	CI	Man III, River Ko Moos	05c249d0-dfa0-11d8-b22e-b8a03c50a862									1931-03-02T01:00Z	2	3	1931	5078518	1580018	PRESERVED_SPECIMEN	Ugent	MVD:Nematods	100756			CC_BY_4_0	Ugent				2016-09-08T12:12Z		TAXON_MATCH_FUZZY
1305955753	b24d3bd0-e6d9-11dc-8b77-b8a03c50a862	Ugent:UGMD:100838	Animalia	Nematoda	Secernentea	Tylenchida	Tylenchidae	Fraglenchus	Fraglenchus fragariae		SPECIES	Aglenchus fragariae Szczygiel, 1969			05c249d0-dfa0-11d8-b22e-b8a03c50a862									1984-07-22T02:00Z	22	7	1984	4556031	7025207	PRESERVED_SPECIMEN	Ugent	MVD:Nematods	100838			CC_BY_4_0	Ugent				2016-09-08T12:12Z		
1305955716	b24d3bd0-e6d9-11dc-8b77-b8a03c50a862	Ugent:UGMD:100809	Animalia	Nematoda	Adenophorea	Triplonchida	Trichodoridae	Trichodora	Trichodora persicus		SPECIES	Trichodorus persicus de Waele & Sturhan, 1987			05c249d0-dfa0-11d8-b22e-b8a03c50a862													7015468	7015467	PRESERVED_SPECIMEN	Ugent	MVD:Nematods	100809			CC_BY_4_0	Ugent				2016-09-08T12:12Z		
1305955804	b24d3bd0-e6d9-11dc-8b77-b8a03c50a862	Ugent:UGMD:100878	Animalia	Nematoda	Secernentea	Tylenchida	Criconematidae	Ogma	Ogma trigonolepidum		SPECIES	Ogma trigonolepidum Minagawa, 1988	JP		05c249d0-dfa0-11d8-b22e-b8a03c50a862	36.20482	138.25292							1980-06-05T02:00Z	5	6	1980	7022426	7022426	PRESERVED_SPECIMEN	Ugent	MVD:Nematods	100878			CC_BY_4_0	Ugent		PARATYPE		2016-09-08T12:12Z		GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED
1305955935	b24d3bd0-e6d9-11dc-8b77-b8a03c50a862	Ugent:UGMD:101122	Animalia	Nematoda	Secernentea	Tylenchida	Criconematidae	Macroposthonia	Macroposthonia rustica		SPECIES	Criconemoides lobatus Raski, 1952			05c249d0-dfa0-11d8-b22e-b8a03c50a862													7022727	7022726	PRESERVED_SPECIMEN	Ugent	MVD:Nematods	101122			CC_BY_4_0	Ugent				2016-09-08T12:12Z		TAXON_MATCH_FUZZY
1305955854	b24d3bd0-e6d9-11dc-8b77-b8a03c50a862	Ugent:UGMD:100961	Animalia	Nematoda	Secernentea	Tylenchida	Hoplolaimidae	Pratylenchus	Pratylenchus acuticaudatus		SPECIES	Pratylenchus acuticaudatus Braasch & Decker, 1989			05c249d0-dfa0-11d8-b22e-b8a03c50a862									1985-12-05T01:00Z	5	12	1985	4556339	4556339	PRESERVED_SPECIMEN	Ugent	MVD:Nematods	100961			CC_BY_4_0	Ugent		PARATYPE		2016-09-08T12:12Z		
1305956006	b24d3bd0-e6d9-11dc-8b77-b8a03c50a862	Ugent:UGMD:101226	Animalia	Nematoda	Adenophorea	Dorylaimida	Nygolaimidae	Nygolaimus	Nygolaimus clavicaudatus		SPECIES	Nygolaimus clavicaudatus Altherr, 1953			05c249d0-dfa0-11d8-b22e-b8a03c50a862													5776900	5776900	PRESERVED_SPECIMEN	Ugent	MVD:Nematods	101226			CC_BY_4_0	Ugent				2016-09-08T12:12Z		
1305955818	b24d3bd0-e6d9-11dc-8b77-b8a03c50a862	Ugent:UGMD:100988	Animalia	Nematoda	Adenophorea	Monhysterida	Monhysteridae	Xyala	Xyala aestuariensis		SPECIES	Xyala aestuariensis Vincx & Furstenberg, 1988			05c249d0-dfa0-11d8-b22e-b8a03c50a862													4349028	4349028	PRESERVED_SPECIMEN	Ugent	MVD:Nematods	100988			CC_BY_4_0	Ugent				2016-09-08T12:12Z		
1305955835	b24d3bd0-e6d9-11dc-8b77-b8a03c50a862	Ugent:UGMD:100947	Animalia	Nematoda	Adenophorea	Desmodorida	Desmodoridae	Chromadoropsis	Chromadoropsis granulosus		SPECIES	Chromadoropsis granulosus Furstenberg & Vincx, 1988	ZA	Sundays River Beach	05c249d0-dfa0-11d8-b22e-b8a03c50a862									1987-02-19T01:00Z	19	2	1987	6485047	6485047	PRESERVED_SPECIMEN	Ugent	MVD:Nematods	100947			CC_BY_4_0	Ugent				2016-09-08T12:12Z		
1305955808	b24d3bd0-e6d9-11dc-8b77-b8a03c50a862	Ugent:UGMD:100946	Animalia	Nematoda	Adenophorea	Araeolaimida	Camacolaimidae	Listia	Listia capensis		SPECIES	Eontolaimus capensis Furstenberg & Vincx, 1988			05c249d0-dfa0-11d8-b22e-b8a03c50a862									1986-08-17T02:00Z	17	8	1986	4347084	7020413	PRESERVED_SPECIMEN	Ugent	MVD:Nematods	100946			CC_BY_4_0	Ugent				2016-09-08T12:12Z		
1305955950	b24d3bd0-e6d9-11dc-8b77-b8a03c50a862	Ugent:UGMD:101145	Animalia	Nematoda	Secernentea	Tylenchida	Hoplolaimidae	Rotylenchus	Rotylenchus robustus		SPECIES	Rotylenchus robustus (de Man, 1876)			05c249d0-dfa0-11d8-b22e-b8a03c50a862													2284117	2284117	PRESERVED_SPECIMEN	Ugent	MVD:Nematods	101145			CC_BY_4_0	Ugent				2016-09-08T12:12Z		
1305956002	b24d3bd0-e6d9-11dc-8b77-b8a03c50a862	Ugent:UGMD:101221	Animalia	Nematoda	Adenophorea	Dorylaimida	Dorylaimidae	Mesodorylaimus			GENUS	Mesodorylaimus Andrássy, 1959			05c249d0-dfa0-11d8-b22e-b8a03c50a862													2282644		PRESERVED_SPECIMEN	Ugent	MVD:Nematods	101221			CC_BY_4_0	Ugent				2016-09-08T12:12Z		
1305955960	b24d3bd0-e6d9-11dc-8b77-b8a03c50a862	Ugent:UGMD:101167	Animalia	Nematoda	Secernentea	Tylenchida	Criconematidae	Macroposthonia	Macroposthonia rustica		SPECIES	Criconemoides lobatus Raski, 1952			05c249d0-dfa0-11d8-b22e-b8a03c50a862													7022727	7022726	PRESERVED_SPECIMEN	Ugent	MVD:Nematods	101167			CC_BY_4_0	Ugent				2016-09-08T12:12Z		TAXON_MATCH_FUZZY
1305955979	b24d3bd0-e6d9-11dc-8b77-b8a03c50a862	Ugent:UGMD:101223	Animalia	Nematoda	Adenophorea	Dorylaimida	Dorylaimidae	Dorylaimus	Dorylaimus monohystera		SPECIES	Eudorylaimus monohystera (de Man, 1880) Andrássy, 1959			05c249d0-dfa0-11d8-b22e-b8a03c50a862													6484826	4554861	PRESERVED_SPECIMEN	Ugent	MVD:Nematods	101223			CC_BY_4_0	Ugent				2016-09-08T12:12Z		
1305955889	b24d3bd0-e6d9-11dc-8b77-b8a03c50a862	Ugent:UGMD:101081	Animalia	Nematoda	Secernentea	Tylenchida	Hoplolaimidae	Pratylenchus	Pratylenchus crenatus		SPECIES	Pratylenchus crenatus Loof, 1960			05c249d0-dfa0-11d8-b22e-b8a03c50a862													4556354	4556354	PRESERVED_SPECIMEN	Ugent	MVD:Nematods	101081			CC_BY_4_0	Ugent				2016-09-08T12:12Z		INDIVIDUAL_COUNT_INVALID
1305956196	b24d3bd0-e6d9-11dc-8b77-b8a03c50a862	Ugent:UGMD:101450	Animalia	Nematoda	Secernentea	Rhabditida	Psilenchidae	Aglenchus	Aglenchus agricola		SPECIES	Tylenchus agricola de Man, 1884			05c249d0-dfa0-11d8-b22e-b8a03c50a862									1962-02-12T01:00Z	12	2	1962	4556002	4346564	PRESERVED_SPECIMEN	Ugent	MVD:Nematods	101450			CC_BY_4_0	Ugent				2016-09-08T12:12Z		
1305955984	b24d3bd0-e6d9-11dc-8b77-b8a03c50a862	Ugent:UGMD:101189	Animalia	Nematoda	Secernentea	Tylenchida	Criconematidae	Macroposthonia	Macroposthonia rustica		SPECIES	Macroposthonia rustica Micoletzky, 1915			05c249d0-dfa0-11d8-b22e-b8a03c50a862									1961-11-22T01:00Z	22	11	1961	7022726	7022726	PRESERVED_SPECIMEN	Ugent	MVD:Nematods	101189			CC_BY_4_0	Ugent				2016-09-08T12:12Z		TAXON_MATCH_FUZZY
1305956250	b24d3bd0-e6d9-11dc-8b77-b8a03c50a862	Ugent:UGMD:101536	Animalia	Nematoda	Secernentea	Aphelenchida	Aphelenchidae	Aphelenchus	Aphelenchus avenae		SPECIES	Aphelenchus avenae Bastian, 1965	CD	Zea mays	05c249d0-dfa0-11d8-b22e-b8a03c50a862													2284396	2284396	PRESERVED_SPECIMEN	Ugent	MVD:Nematods	101536			CC_BY_4_0	Ugent				2016-09-08T12:12Z		
1305956294	b24d3bd0-e6d9-11dc-8b77-b8a03c50a862	Ugent:UGMD:101600	Animalia	Nematoda	Secernentea	Tylenchida	Hoplolaimidae	Belonolaimus			GENUS	Belonolaimus Steiner, 1949	US	Florida	05c249d0-dfa0-11d8-b22e-b8a03c50a862	37.09024	-95.71289											2284127		PRESERVED_SPECIMEN	Ugent	MVD:Nematods	101600			CC_BY_4_0	Ugent				2016-09-08T12:12Z		GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED
1305956026	b24d3bd0-e6d9-11dc-8b77-b8a03c50a862	Ugent:UGMD:101243	Animalia	Nematoda	Adenophorea	Triplonchida	Trichodoridae	Trichodorus	Trichodorus primitivus		SPECIES	Trichodorus primitivus (de Man, 1880)			05c249d0-dfa0-11d8-b22e-b8a03c50a862									1961-12-23T01:00Z	23	12	1961	2279608	2279608	PRESERVED_SPECIMEN	Ugent	MVD:Nematods	101243			CC_BY_4_0	Ugent				2016-09-08T12:12Z		
1305956143	b24d3bd0-e6d9-11dc-8b77-b8a03c50a862	Ugent:UGMD:101459	Animalia	Nematoda	Secernentea	Tylenchida	Dolichodoridae	Merlinius			GENUS	Merlinius Siddiqi, 1970			05c249d0-dfa0-11d8-b22e-b8a03c50a862									1973-12-18T01:00Z	18	12	1973	4281837		PRESERVED_SPECIMEN	Ugent	MVD:Nematods	101459			CC_BY_4_0	Ugent				2016-09-08T12:12Z		TAXON_MATCH_HIGHERRANK
1305956162	b24d3bd0-e6d9-11dc-8b77-b8a03c50a862	Ugent:UGMD:101490	Animalia	Nematoda	Secernentea	Rhabditida	Psilenchidae	Basiria	Basiria duplexa		SPECIES	Basiria duplexa Hagemeyer & Allen, 1952			05c249d0-dfa0-11d8-b22e-b8a03c50a862													5777040	5777040	PRESERVED_SPECIMEN	Ugent	MVD:Nematods	101490			CC_BY_4_0	Ugent				2016-09-08T12:12Z		TAXON_MATCH_HIGHERRANK
1305956276	b24d3bd0-e6d9-11dc-8b77-b8a03c50a862	Ugent:UGMD:101566	Animalia	Nematoda	Secernentea	Tylenchida	Neotylenchidae	Nothotylenchus			GENUS	Nothotylenchus Thorne, 1941			05c249d0-dfa0-11d8-b22e-b8a03c50a862									1962-03-30T01:00Z	30	3	1962	4405012		PRESERVED_SPECIMEN	Ugent	MVD:Nematods	101566			CC_BY_4_0	Ugent				2016-09-08T12:12Z		
1305956149	b24d3bd0-e6d9-11dc-8b77-b8a03c50a862	Ugent:UGMD:101440	Animalia	Nematoda	Secernentea	Tylenchida	Neotylenchidae	Thada	Thada cancellata		SPECIES	Thada cancellata			05c249d0-dfa0-11d8-b22e-b8a03c50a862													2284017	2284017	PRESERVED_SPECIMEN	Ugent	MVD:Nematods	101440			CC_BY_4_0	Ugent				2016-09-08T12:12Z		
1305956264	b24d3bd0-e6d9-11dc-8b77-b8a03c50a862	Ugent:UGMD:101553	Animalia	Nematoda	Secernentea	Tylenchida	Belonolaimidae	Tylenchorhynchus	Tylenchorhynchus dubius		SPECIES	Tylenchorhynchus dubius (Butschli, 1873)			05c249d0-dfa0-11d8-b22e-b8a03c50a862													2283945	2283945	PRESERVED_SPECIMEN	Ugent	MVD:Nematods	101553			CC_BY_4_0	Ugent				2016-09-08T12:12Z		
1305956243	b24d3bd0-e6d9-11dc-8b77-b8a03c50a862	Ugent:UGMD:101538	Animalia	Nematoda	Secernentea	Aphelenchida	Aphelenchidae	Aphelenchus	Aphelenchus avenae		SPECIES	Aphelenchus avenae Bastian, 1965	CD	Zea mays	05c249d0-dfa0-11d8-b22e-b8a03c50a862									1974-11-21T01:00Z	21	11	1974	2284396	2284396	PRESERVED_SPECIMEN	Ugent	MVD:Nematods	101538			CC_BY_4_0	Ugent				2016-09-08T12:12Z		
1305956395	b24d3bd0-e6d9-11dc-8b77-b8a03c50a862	Ugent:UGMD:101701	Animalia	Nematoda	Adenophorea	Dorylaimida	Anatonchidae	Anatonchus	Anatonchus tridentatus		SPECIES	Anatonchus tridentatus (de Man, 1876)			05c249d0-dfa0-11d8-b22e-b8a03c50a862									1962-05-16T01:00Z	16	5	1962	2282578	2282578	PRESERVED_SPECIMEN	Ugent	MVD:Nematods	101701			CC_BY_4_0	Ugent				2016-09-08T12:12Z		
163987216	b24d3bd0-e6d9-11dc-8b77-b8a03c50a862		Animalia	Nematoda	Secernentea	Tylenchida	Criconematidae	Discocriconemella	Discocriconemella retroversa		SPECIES	Discocriconemella retroversa Sauer & Winoto, 1975	MY	Pasoh Forest Negeri Sembilan	05c249d0-dfa0-11d8-b22e-b8a03c50a862									1973-08-08T01:00Z	8	8	1973	7022484	7022484	PRESERVED_SPECIMEN	UGENT	nematodes	100058			CC_BY_4_0					2016-08-04T14:19Z		
163987256	b24d3bd0-e6d9-11dc-8b77-b8a03c50a862		Animalia	Nematoda	Adenophorea	Araeolaimida	Leptolaimidae	Aphanolaimus	Aphanolaimus deconincki		SPECIES	Aphanolaimus deconincki Coomans & De Waele, 1983	BE	Bikschote	05c249d0-dfa0-11d8-b22e-b8a03c50a862									1978-06-12T01:00Z	12	6	1978	4554282	4554282	PRESERVED_SPECIMEN	UGENT	nematodes	100267			CC_BY_4_0					2016-08-04T14:19Z		
163987267	b24d3bd0-e6d9-11dc-8b77-b8a03c50a862		Animalia	Nematoda	Adenophorea	Dorylaimida	Belondiridae	Axonchium	Axonchium cingulatum		SPECIES	Axonchium cingulatum Nair, 1973	ZA	Port St. Johns	05c249d0-dfa0-11d8-b22e-b8a03c50a862									1965-01-07T01:00Z	7	1	1965	7019497	7019497	PRESERVED_SPECIMEN	UGENT	nematodes	100346			CC_BY_4_0					2016-08-04T14:19Z		
163987327	b24d3bd0-e6d9-11dc-8b77-b8a03c50a862		Animalia	Nematoda	Adenophorea	Monhysterida	Xyalidae	Daptonema	Daptonema deconincki		SPECIES	Daptonema deconincki Sharma, 1985			05c249d0-dfa0-11d8-b22e-b8a03c50a862									1979-09-05T01:00Z	5	9	1979	4348760	4348760	PRESERVED_SPECIMEN	UGENT	nematodes	100630			CC_BY_4_0					2016-08-04T14:19Z		
163987328	b24d3bd0-e6d9-11dc-8b77-b8a03c50a862		Animalia	Nematoda	Adenophorea	Monhysterida	Xyalidae	Daptonema	Daptonema deconincki		SPECIES	Daptonema deconincki Sharma, 1985			05c249d0-dfa0-11d8-b22e-b8a03c50a862									1979-09-05T01:00Z	5	9	1979	4348760	4348760	PRESERVED_SPECIMEN	UGENT	nematodes	100631			CC_BY_4_0			PARATYPE		2016-08-04T14:19Z		
163987336	b24d3bd0-e6d9-11dc-8b77-b8a03c50a862		Animalia	Nematoda	Adenophorea	Dorylaimida	Dorylaimidae	Drepanodorylaimus	Drepanodorylaimus parafecundus		SPECIES	Dorylaimus parafecundus De Coninck, 1935		4200m Ruwenzori	05c249d0-dfa0-11d8-b22e-b8a03c50a862													7017553	7017552	PRESERVED_SPECIMEN	UGENT	nematodes	100647			CC_BY_4_0					2016-08-04T14:19Z		COUNTRY_INVALID
163987806	b24d3bd0-e6d9-11dc-8b77-b8a03c50a862		Animalia	Nematoda	Adenophorea	Dorylaimida	Dorylaimidae	Dorylaimellus	Dorylaimellus parvulus		SPECIES	Dorylaimellus parvulus Thorne, 1964			05c249d0-dfa0-11d8-b22e-b8a03c50a862													2282696	2282696	PRESERVED_SPECIMEN	UGENT	nematodes	101169			CC_BY_4_0					2016-08-04T14:19Z		
163987882	b24d3bd0-e6d9-11dc-8b77-b8a03c50a862		Animalia	Nematoda	Adenophorea	Dorylaimida	Dorylaimidae	Aporcelaimus	Aporcelaimus superbus		SPECIES	Aporcelaimus superbus			05c249d0-dfa0-11d8-b22e-b8a03c50a862									1962-05-24T01:00Z	24	5	1962	2282659	2282659	PRESERVED_SPECIMEN	UGENT	nematodes	101301			CC_BY_4_0					2016-08-04T14:19Z		
163988017	b24d3bd0-e6d9-11dc-8b77-b8a03c50a862		Animalia	Nematoda	Adenophorea	Dorylaimida	Dorylaimidae	Eudorylaimus			GENUS	Eudorylaimus Andrássy, 1959			05c249d0-dfa0-11d8-b22e-b8a03c50a862									1962-04-18T01:00Z	18	4	1962	2282714		PRESERVED_SPECIMEN	UGENT	nematodes	101621			CC_BY_4_0					2016-08-04T14:19Z		TAXON_MATCH_HIGHERRANK
163988020	b24d3bd0-e6d9-11dc-8b77-b8a03c50a862		Animalia	Nematoda	Secernentea	Aphelenchida	Aphelenchidae	Aphelenchus	Aphelenchus avenae		SPECIES	Aphelenchus avenae Bastian, 1965			05c249d0-dfa0-11d8-b22e-b8a03c50a862									1962-04-18T01:00Z	18	4	1962	2284396	2284396	PRESERVED_SPECIMEN	UGENT	nematodes	101624			CC_BY_4_0					2016-08-04T14:19Z		
