institutionCode,Acronym,Catalogue number,occurrenceID,genus,scientificName,scientificNameAuthorship,kingdom,scientificName_recon,identificationRemarks,Year,class,Subclassis,Order,otherCatalogNumber,individualCount,typestatus,sex,locality,Country,geoReferenceRemarks,decimalLatitude,decimalLongitude,eventDate,Reference,disposition,Phylum
Ugent,UGMD,100852,UgentUGMD100852,Malenchus,"Malenchus solovjovae Brzeski, 1989","Brzeski, 1989",Animalia,"Malenchus solovjovae Brzeski, 1989 (Animalia)",collection and data is currently is under review,unknown,Chromadorea,Chromadoria,Rhabditida,ZIRUG 852,4,  Paratype ,,,,only georeferenced to country level,,,1979-07-09T23:00:00Z,,in collection,Nematoda
Ugent,UGMD,100853,UgentUGMD100853,Protylenchus,,,,Protylenchus pandafallax,collection and data is currently is under review,unknown,Chromadorea,Chromadoria,Rhabditida,ZIRUG 853,10,,,,,only georeferenced to country level,,,,,missing,Nematoda
Ugent,UGMD,100854,UgentUGMD100854,Hylonema,"Hylonema ivorense Luc, Taylor & Cadet, 1978","Luc, Taylor & Cadet, 1978",Animalia,"Hylonema ivorense Luc, Taylor & Cadet, 1978 (Animalia)",collection and data is currently is under review,unknown,Chromadorea,Chromadoria,Rhabditida,ZIRUG 854,1?,  Paratype ,1 female,,Ivory Coast,only georeferenced to country level,,,,,in collection,Nematoda
Ugent,UGMD,100855,UgentUGMD100855,Hylonema,"Hylonema ivorense Luc, Taylor & Cadet, 1978","Luc, Taylor & Cadet, 1978",Animalia,"Hylonema ivorense Luc, Taylor & Cadet, 1978 (Animalia)",collection and data is currently is under review,unknown,Chromadorea,Chromadoria,Rhabditida,ZIRUG 855,4,  Paratype ,1 juvenile,,Ivory Coast,only georeferenced to country level,,,,,in collection,Nematoda
Ugent,UGMD,100856,UgentUGMD100856,Hylonema,"Hylonema ivorense Luc, Taylor & Cadet, 1978","Luc, Taylor & Cadet, 1978",Animalia,"Hylonema ivorense Luc, Taylor & Cadet, 1978 (Animalia)",collection and data is currently is under review,unknown,Chromadorea,Chromadoria,Rhabditida,ZIRUG 856,1,  Paratype ,1 male,,Ivory Coast,only georeferenced to country level,,,,,in collection,Nematoda
Ugent,UGMD,100857,UgentUGMD100857,Tylenchorhynchus,,,,Tylenchorhynchus iberius,collection and data is currently is under review,unknown,Chromadorea,Chromadoria,Rhabditida,ZIRUG 857,2,  Paratype ,"1 female, 1 juvenile",,Spain,only georeferenced to country level,40.46366700000001,-3.74922,1983-11-16T23:00:00Z,,in collection,Nematoda
Ugent,UGMD,100858,UgentUGMD100858,Malenchus,"Malenchus andrassyi Merny, 1970","Merny, 1970",Animalia,"Malenchus andrassyi Merny, 1970 (Animalia)",collection and data is currently is under review,unknown,Chromadorea,Chromadoria,Rhabditida,ZIRUG 858,1,  Paratype ,1 female,,Ivory Coast,only georeferenced to country level,,,,,in collection,Nematoda
Ugent,UGMD,100859,UgentUGMD100859,Rotylenchus,,,,Rotylenchus cazorlensis,collection and data is currently is under review,unknown,Chromadorea,Chromadoria,Rhabditida,ZIRUG 842/bis,2,,,,,only georeferenced to country level,,,,,in collection,Nematoda
Ugent,UGMD,100860,UgentUGMD100860,Polenchus,"Polenchus curvicauda Raski & Geraert, 1988","Raski & Geraert, 1988",Animalia,"Polenchus curvicauda Raski & Geraert, 1988 (Animalia)",collection and data is currently is under review,1988,Chromadorea,Chromadoria,Rhabditida,ZIRUG 860,1,  Paratype ,1 male,,Chile,only georeferenced to country level,-35.675147,-71.542969,1983-01-18T23:00:00Z,,in collection,Nematoda
Ugent,UGMD,100861,UgentUGMD100861,Halicephalobus,"Halicephalobus laticauda Geraert & al., 1988","Geraert et al., 1988",Animalia,"Halicephalobus laticauda Geraert et al., 1988 (Animalia)",collection and data is currently is under review,1988,Chromadorea,Chromadoria,Rhabditida,ZIRUG 861,3,Holotype Paratype ,"2 females, 1 juvenile ",,Belgium,only georeferenced to country level,50.503887,4.469936,1985-12-21T23:00:00Z,,in collection,Nematoda
Ugent,UGMD,100862,UgentUGMD100862,Halicephalobus,"Halicephalobus laticauda Geraert & al., 1988","Geraert et al., 1988",Animalia,"Halicephalobus laticauda Geraert et al., 1988 (Animalia)",collection and data is currently is under review,1988,Chromadorea,Chromadoria,Rhabditida,ZIRUG 862,2,  Paratype ,2 females,,Belgium,only georeferenced to country level,50.503887,4.469936,1985-12-21T23:00:00Z,,in collection,Nematoda
Ugent,UGMD,100863,UgentUGMD100863,Pzilenchus (Psilenchus),,,,Pzilenchus iranicus,collection and data is currently is under review,unknown,,,,ZIRUG,,  Paratype ,1 female,,,only georeferenced to country level,,,,,missing,
Ugent,UGMD,100864,UgentUGMD100864,Halicephalobus,"Halicephalobus laticauda Geraert & al., 1988","Geraert et al., 1988",Animalia,"Halicephalobus laticauda Geraert et al., 1988 (Animalia)",collection and data is currently is under review,1988,Chromadorea,Chromadoria,Rhabditida,ZIRUG 864,19,,,"Water in coalmine at Winterslag, 630 m below sea a ",Belgium,only georeferenced to country level,50.503887,4.469936,1985-12-21T23:00:00Z,,in collection,Nematoda
Ugent,UGMD,100865,UgentUGMD100865,Aglenchus,"Aglenchus dakotensis Geraert & Raski, 1989","Geraert & Raski, 1989",Animalia,"Aglenchus dakotensis Geraert & Raski, 1989 (Animalia)",collection and data is currently is under review,unknown,Chromadorea,Chromadoria,Rhabditida,ZIRUG 865,8,  Paratype ,"  4 females, 4 males  ",,USA,only georeferenced to country level,37.09024,-95.712891,,,in collection,Nematoda
Ugent,UGMD,100866,UgentUGMD100866,Aglenchus,"Aglenchus dakotensis Geraert & Raski, 1989","Geraert & Raski, 1989",Animalia,"Aglenchus dakotensis Geraert & Raski, 1989 (Animalia)",collection and data is currently is under review,unknown,Chromadorea,Chromadoria,Rhabditida,ZIRUG 866,2,  Paratype ,2 females,,USA,only georeferenced to country level,37.09024,-95.712891,1972-07-25T23:00:00Z,,in collection,Nematoda
Ugent,UGMD,100867,UgentUGMD100867,Aglenchus,"Aglenchus dakotensis Geraert & Raski, 1989","Geraert & Raski, 1989",Animalia,"Aglenchus dakotensis Geraert & Raski, 1989 (Animalia)",collection and data is currently is under review,unknown,Chromadorea,Chromadoria,Rhabditida,ZIRUG 867,,,,,USA,only georeferenced to country level,37.09024,-95.712891,,,in collection,Nematoda
Ugent,UGMD,100868,UgentUGMD100868,Aglenchus,"Aglenchus dakotensis Geraert & Raski, 1989","Geraert & Raski, 1989",Animalia,"Aglenchus dakotensis Geraert & Raski, 1989 (Animalia)",collection and data is currently is under review,unknown,Chromadorea,Chromadoria,Rhabditida,ZIRUG 868,,,,,USA,only georeferenced to country level,37.09024,-95.712891,,,in collection,Nematoda
Ugent,UGMD,100869,UgentUGMD100869,Aglenchus,"Aglenchus dakotensis Geraert & Raski, 1989","Geraert & Raski, 1989",Animalia,"Aglenchus dakotensis Geraert & Raski, 1989 (Animalia)",collection and data is currently is under review,unknown,Chromadorea,Chromadoria,Rhabditida,ZIRUG 869,5,,,Rugby North Dakota Native Sod ,USA,only georeferenced to country level,37.09024,-95.712891,1972-07-25T23:00:00Z,,in collection,Nematoda
Ugent,UGMD,100870,UgentUGMD100870,Coslenchus,"Coslenchus aquaticus Geraert & Raski, 1989","Geraert & Raski, 1989",Animalia,"Coslenchus aquaticus Geraert & Raski, 1989 (Animalia)",collection and data is currently is under review,unknown,Chromadorea,Chromadoria,Rhabditida,ZIRUG 870,21,Holotype   ,1 female,,The Netherlands,only georeferenced to country level,,,1986-03-13T23:00:00Z,,in collection,Nematoda
Ugent,UGMD,100871,UgentUGMD100871,Coslenchus,"Coslenchus aquaticus Geraert & Raski, 1989","Geraert & Raski, 1989",Animalia,"Coslenchus aquaticus Geraert & Raski, 1989 (Animalia)",collection and data is currently is under review,unknown,Chromadorea,Chromadoria,Rhabditida,ZIRUG 871,24,  Paratype ,"1 male, 1 female",,The Netherlands,only georeferenced to country level,,,1986-03-13T23:00:00Z,,in collection,Nematoda
Ugent,UGMD,100872,UgentUGMD100872,Coslenchus,"Coslenchus aquaticus Geraert & Raski, 1989","Geraert & Raski, 1989",Animalia,"Coslenchus aquaticus Geraert & Raski, 1989 (Animalia)",collection and data is currently is under review,unknown,Chromadorea,Chromadoria,Rhabditida,ZIRUG 872,1,,,Broekse Wielen ,The Netherlands,only georeferenced to country level,,,1986-03-13T23:00:00Z,,in collection,Nematoda
Ugent,UGMD,100873,UgentUGMD100873,Coslenchus,"Coslenchus aquaticus Geraert & Raski, 1989","Geraert & Raski, 1989",Animalia,"Coslenchus aquaticus Geraert & Raski, 1989 (Animalia)",collection and data is currently is under review,unknown,Chromadorea,Chromadoria,Rhabditida,ZIRUG 873,?,,,Broekse Wielen ,The Netherlands,only georeferenced to country level,,,1986-03-13T23:00:00Z,,in collection,Nematoda
Ugent,UGMD,100874,UgentUGMD100874,Coslenchus,"Coslenchus aquaticus Geraert & Raski, 1989","Geraert & Raski, 1989",Animalia,"Coslenchus aquaticus Geraert & Raski, 1989 (Animalia)",collection and data is currently is under review,unknown,Chromadorea,Chromadoria,Rhabditida,ZIRUG 874,25,Holotype   ,"1 male, 3 females",,The Netherlands,only georeferenced to country level,,,1986-03-13T23:00:00Z,,in collection,Nematoda
Ugent,UGMD,100875,UgentUGMD100875,Neolobrocriconema,,N. Minagawa & T. Mizukubo,,Neolobrocriconema hirakuraense,collection and data is currently is under review,1986,Chromadorea,Chromadoria,Rhabditida,ZIRUG 875,4,  Paratype ,5 females,,Japan,only georeferenced to country level,36.204824,138.252924,1983-10-08T23:00:00Z,,in collection,Nematoda
Ugent,UGMD,100876,UgentUGMD100876,Neolobrocriconema,,N. Minagawa & T. Mizukubo,,Neolobrocriconema hirakuraense,collection and data is currently is under review,1986,Chromadorea,Chromadoria,Rhabditida,ZIRUG 876,5,  Paratype ,5 females,,Japan,only georeferenced to country level,36.204824,138.252924,1983-10-08T23:00:00Z,,in collection,Nematoda
Ugent,UGMD,100877,UgentUGMD100877,Neolobrocriconema,,N. Minagawa & T. Mizukubo,,Neolobrocriconema hirakuraense,collection and data is currently is under review,1986,Chromadorea,Chromadoria,Rhabditida,ZIRUG 877,5,  Paratype ,5 juveniles ,,Japan,only georeferenced to country level,36.204824,138.252924,1983-10-08T23:00:00Z,,in collection,Nematoda
Ugent,UGMD,100878,UgentUGMD100878,Ogma,"Ogma trigonolepidum Minagawa, 1988","Minagawa, 1988",Animalia,"Ogma trigonolepidum Minagawa, 1988 (Animalia)",collection and data is currently is under review,1988,Chromadorea,Chromadoria,Rhabditida,ZIRUG 878,5,  Paratype ,5 females,,Japan,only georeferenced to country level,36.204824,138.252924,1980-06-04T22:00:00Z,,in collection,Nematoda
Ugent,UGMD,100879,UgentUGMD100879,Ogma,"Ogma trigonolepidum Minagawa, 1988","Minagawa, 1988",Animalia,"Ogma trigonolepidum Minagawa, 1988 (Animalia)",collection and data is currently is under review,1988,Chromadorea,Chromadoria,Rhabditida,ZIRUG 879,5,  Paratype ,5 females,,Japan,only georeferenced to country level,36.204824,138.252924,1980-06-04T22:00:00Z,,in collection,Nematoda
Ugent,UGMD,100880,UgentUGMD100880,Lobocriconema,"Lobocriconema orixae Minagawa, 1988","Minagawa, 1988",Animalia,"Lobocriconema orixae Minagawa, 1988 [=> Criconema orixae (Minagawa, 1988)] (Animalia)",collection and data is currently is under review,1987,Chromadorea,Chromadoria,Rhabditida,ZIRUG 880,1,  Paratype ,1 female,,Japan,only georeferenced to country level,36.204824,138.252924,,,in collection,Nematoda
Ugent,UGMD,100881,UgentUGMD100881,Merlinius,"Merlinius acuminatus Minagawa, 1985","Minagawa, 1985",Animalia,"Merlinius acuminatus Minagawa, 1985 (Animalia)",collection and data is currently is under review,1985,Chromadorea,Chromadoria,Rhabditida,ZIRUG 881,2,  Paratype ,2 males,,Japan,only georeferenced to country level,36.204824,138.252924,1979-12-11T23:00:00Z,,in collection,Nematoda
Ugent,UGMD,100882,UgentUGMD100882,Merlinius,"Merlinius acuminatus Minagawa, 1985","Minagawa, 1985",Animalia,"Merlinius acuminatus Minagawa, 1985 (Animalia)",collection and data is currently is under review,1985,Chromadorea,Chromadoria,Rhabditida,ZIRUG 882,5,  Paratype ,5 females,,Japan,only georeferenced to country level,36.204824,138.252924,1979-12-11T23:00:00Z,,in collection,Nematoda
Ugent,UGMD,100883,UgentUGMD100883,Lobocriconema,"Lobocriconema iyatomii Minagawa, 1988","Minagawa, 1988",Animalia,"Lobocriconema iyatomii Minagawa, 1988 [=> Criconema iyatomii (Minagawa, 1988)] (Animalia)",collection and data is currently is under review,1987,Chromadorea,Chromadoria,Rhabditida,ZIRUG 883,5,  Paratype ,5 females,,Japan,only georeferenced to country level,36.204824,138.252924,1981-10-27T23:00:00Z,,in collection,Nematoda
Ugent,UGMD,100884,UgentUGMD100884,Lobocriconema,"Lobocriconema iyatomii Minagawa, 1988","Minagawa, 1988",Animalia,"Lobocriconema iyatomii Minagawa, 1988 [=> Criconema iyatomii (Minagawa, 1988)] (Animalia)",collection and data is currently is under review,1987,Chromadorea,Chromadoria,Rhabditida,ZIRUG 884,5,  Paratype ,5 juveniles ,,Japan,only georeferenced to country level,36.204824,138.252924,1981-10-27T23:00:00Z,,in collection,Nematoda
Ugent,UGMD,100885,UgentUGMD100885,Lobocriconema,"Lobocriconema nasuense Minagawa, 1988","Minagawa, 1988",Animalia,"Lobocriconema nasuense Minagawa, 1988 [=> Criconema nasuense (Minagawa, 1988)] (Animalia)",collection and data is currently is under review,1987,Chromadorea,Chromadoria,Rhabditida,ZIRUG 885,,  Paratype ,1 female,,Japan,only georeferenced to country level,36.204824,138.252924,,,in collection,Nematoda
Ugent,UGMD,100886,UgentUGMD100886,Verutus,"Verutus mesoangustus Minagawa, 1986","Minagawa, 1986",Animalia,"Verutus mesoangustus Minagawa, 1986 [=> Bilobodera mesoangustus (Minagawa, 1986)] (Animalia)",collection and data is currently is under review,1986,Chromadorea,Chromadoria,Rhabditida,ZIRUG 886,,  Paratype ,1 female,,Japan,only georeferenced to country level,36.204824,138.252924,1981-12-16T23:00:00Z,,in collection,Nematoda
Ugent,UGMD,100887,UgentUGMD100887,Verutus,"Verutus mesoangustus Minagawa, 1986","Minagawa, 1986",Animalia,"Verutus mesoangustus Minagawa, 1986 [=> Bilobodera mesoangustus (Minagawa, 1986)] (Animalia)",collection and data is currently is under review,1986,Chromadorea,Chromadoria,Rhabditida,ZIRUG 887,,  Paratype ,1 female,,Japan,only georeferenced to country level,36.204824,138.252924,1980-11-27T23:00:00Z,,in collection,Nematoda
Ugent,UGMD,100888,UgentUGMD100888,Verutus,"Verutus mesoangustus Minagawa, 1986","Minagawa, 1986",Animalia,"Verutus mesoangustus Minagawa, 1986 [=> Bilobodera mesoangustus (Minagawa, 1986)] (Animalia)",collection and data is currently is under review,1986,Chromadorea,Chromadoria,Rhabditida,ZIRUG 888,2?,  Paratype ,5 males ,,Japan,only georeferenced to country level,36.204824,138.252924,1981-07-09T22:00:00Z,,in collection,Nematoda
Ugent,UGMD,100889,UgentUGMD100889,Verutus,"Verutus mesoangustus Minagawa, 1986","Minagawa, 1986",Animalia,"Verutus mesoangustus Minagawa, 1986 [=> Bilobodera mesoangustus (Minagawa, 1986)] (Animalia)",collection and data is currently is under review,1986,Chromadorea,Chromadoria,Rhabditida,ZIRUG 889,4,  Paratype ,5 males ,,Japan,only georeferenced to country level,36.204824,138.252924,1980-09-01T22:00:00Z,,in collection,Nematoda
Ugent,UGMD,100890,UgentUGMD100890,Protricoma,"Protricoma Timm, 1970","Timm, 1970",Animalia,"Protricoma Timm, 1970 (Animalia)",collection and data is currently is under review,unknown,,,,ZIRUG,,,,,,only georeferenced to country level,,,,,missing,
Ugent,UGMD,100941,UgentUGMD100941,Procamacolaimus,"Procamacolaimus tubifer Gerlach, 1953","Gerlach, 1953",Animalia,"Procamacolaimus tubifer Gerlach, 1953 (Animalia)",collection and data is currently is under review,1988,Chromadorea,Chromadoria,Plectida,ZIRUG 941,4,,,,,only georeferenced to country level,,,,,in collection,Nematoda
Ugent,UGMD,100942,UgentUGMD100942,Procamacolaimus,"Procamacolaimus tubifer Gerlach, 1953","Gerlach, 1953",Animalia,"Procamacolaimus tubifer Gerlach, 1953 (Animalia)",collection and data is currently is under review,1988,Chromadorea,Chromadoria,Plectida,ZIRUG 942,5,,,,,only georeferenced to country level,,,,,in collection,Nematoda
Ugent,UGMD,100943,UgentUGMD100943,Procamacolaimus,"Procamacolaimus africanus Furstenberg & Vincx, 1988","Vincx & Furstenberg, 1988",Animalia,"Procamacolaimus africanus Furstenberg & Vincx, 1988 (Animalia)",collection and data is currently is under review,unknown,Chromadorea,Chromadoria,Plectida,ZIRUG 943 + 944,5,,,,,only georeferenced to country level,,,1986-08-11T22:00:00Z,,in collection,Nematoda
Ugent,UGMD,100944,UgentUGMD100944,Oriverutus,"Oriverutus labiatus Ahmad & Jairajpuri, 1987","Ahmad & Jairajpuri, 1987",Animalia,"Oriverutus labiatus Ahmad & Jairajpuri, 1987 (Animalia)",collection and data is currently is under review,unknown,Enoplea,Dorylaimia,Dorylaimida,ZIRUG 944,1,  Paratype ,1 female,,India,only georeferenced to country level,20.593684,78.96288,,,in collection,Nematoda
Ugent,UGMD,100945,UgentUGMD100945,Eontolaimus,"Eontolaimus capensis Furstenberg & Vincx, 1988","Vincx & Furstenberg, 1988",Animalia,"Eontolaimus capensis Furstenberg & Vincx, 1988 (Animalia)",collection and data is currently is under review,unknown,Chromadorea,Chromadoria,Plectida,ZIRUG 945,6,,,,,only georeferenced to country level,,,1986-08-11T22:00:00Z,,in collection,Nematoda
Ugent,UGMD,100946,UgentUGMD100946,Eontolaimus,"Eontolaimus capensis Furstenberg & Vincx, 1988","Vincx & Furstenberg, 1988",Animalia,"Eontolaimus capensis Furstenberg & Vincx, 1988 (Animalia)",collection and data is currently is under review,unknown,Chromadorea,Chromadoria,Plectida,ZIRUG 946,3,,,,,only georeferenced to country level,,,1986-08-16T22:00:00Z,,in collection,Nematoda
Ugent,UGMD,100947,UgentUGMD100947,Chromadoropsis,"Chromadoropsis granulosus Furstenberg & Vincx, 1988","Vincx & Furstenberg, 1988",Animalia,"Chromadoropsis granulosus Furstenberg & Vincx, 1988 (Animalia)",collection and data is currently is under review,unknown,Chromadorea,Chromadoria,Desmodorida,ZIRUG 947,4,,,Sundays River Beach ,South Africa,only georeferenced to country level,,,1987-02-18T23:00:00Z,,in collection,Nematoda
Ugent,UGMD,100948,UgentUGMD100948,Chromadoropsis,"Chromadoropsis granulosus Furstenberg & Vincx, 1988","Vincx & Furstenberg, 1988",Animalia,"Chromadoropsis granulosus Furstenberg & Vincx, 1988 (Animalia)",collection and data is currently is under review,unknown,Chromadorea,Chromadoria,Desmodorida,ZIRUG 948,5,,,Sundays River Beach ,South Africa,only georeferenced to country level,,,1987-02-18T23:00:00Z,,in collection,Nematoda
Ugent,UGMD,100949,UgentUGMD100949,Chromadoropsis,"Chromadoropsis namibiensis Furstenberg & Vincx, 1988","Vincx & Furstenberg, 1988",Animalia,"Chromadoropsis namibiensis Furstenberg & Vincx, 1988 (Animalia)",collection and data is currently is under review,unknown,Chromadorea,Chromadoria,Desmodorida,ZIRUG 949,4,,,Langstrand Bay of Cuspi ,Namibia,only georeferenced to country level,-22.95764,18.49041,,,in collection,Nematoda
Ugent,UGMD,100950,UgentUGMD100950,Chromadoropsis,"Chromadoropsis namibiensis Furstenberg & Vincx, 1988","Vincx & Furstenberg, 1988",Animalia,"Chromadoropsis namibiensis Furstenberg & Vincx, 1988 (Animalia)",collection and data is currently is under review,unknown,Chromadorea,Chromadoria,Desmodorida,ZIRUG 950,6,,,Langstrand Bay of Cuspi ,Namibia,only georeferenced to country level,-22.95764,18.49041,,,in collection,Nematoda
